candidate,n,lift,lift_ci_low,lift_ci_high,p_lift_le_1,benefit_ci_low,benefit_ci_high
selected_threeway,515,1.8850384939791467,1.5925314998312448,2.2294413579469294,0.00024993751562109475,47.28940353092473,107.24622097885823
incumbent_nested,535,1.9471729403838514,1.6472621161473173,2.2883929809416457,0.00024993751562109475,50.11031514514253,114.35451140265049
