candidate,horizon_lift_min,horizon_lift_mean,symmetric_benefit_min,future_benefit_min
uzbek_cbu_cny_basis,1.0878596310153528,1.2763702844445335,2.9688438188092467,10.529587936435433
uzbek_cbu_consensus_basis,0.9543768545994066,1.2298322220785025,19.33789116969575,-0.7776752029270078
uzbek_cbu_consensus_stale20,0.8916022249355582,0.9753247089100195,-38.188001003618055,-0.42773486423930657
uzbek_cbu_direct_basis,0.8783382789317506,0.9142704941705327,10.46339842181895,-21.275738319957
uzbek_cbu_direct_cny_disagreement,0.651037851037851,0.7872083983896087,-23.19262173137599,-15.661141846152768
uzbek_cbu_direct_usd_disagreement,0.8783382789317506,0.9142704941705327,10.46339842181895,-21.275738319957
uzbek_cbu_inverse_rub_momentum_1,0.7328105466530288,0.8022984067032917,-48.733120920316445,2.8955298569942896
uzbek_cbu_inverse_rub_momentum_10,0.7783119658119658,0.9070644035764872,-118.58443238066847,-40.37291604759549
uzbek_cbu_inverse_rub_momentum_2,0.7022369645240888,0.8099105585265992,-64.78813924173193,-10.382943798544792
uzbek_cbu_inverse_rub_momentum_5,0.8641683103221564,0.9384473048116477,-69.0837654691471,1.9105413475747937
uzbek_cbu_negative_cny_basis,0.8049334631613112,0.9309007301710818,-26.359903501888127,-1.2345249763425532
uzbek_cbu_negative_consensus_basis,0.765432098765432,0.9611800909399892,-52.32432867140641,-2.1483510367364134
uzbek_cbu_negative_direct_basis,0.801444729588442,0.956985574645375,-46.79871873867152,6.005056739188571
uzbek_cbu_negative_usd_basis,0.8981602201941186,0.9683999487003222,-5.981929439850392,-9.500250910018261
uzbek_cbu_usd_basis,1.0766517433184097,1.1371594922913633,1.4295987555116003,20.04470437638407
uzbek_cbu_usd_cny_disagreement,0.8049334631613112,0.9309007301710818,-26.359903501888127,-1.2345249763425532
