rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,period,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap
0.22,301,1.1903954802259888,20,0,0.53156146179402,0.3379032258064516,1.5731174525646414,0.6981255759464418,66.99984626827556,1.5731174525646414,1.5731174525646414,1,1,1.1468926553672316,1.225988700564972,1.4040144107050951,0.7432432432432432,1.5731174525646414,1.1903954802259888,1.1903954802259888,0.9438202247191012,1.8613636363636363,4,incumbent,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,316,1.2461971830985916,20,0,0.4588607594936709,0.22186234817813766,2.068222766330962,0.7742581100890952,64.1844585857615,2.068222766330962,2.068222766330962,1,1,1.2028169014084507,1.2816901408450705,1.900635664101706,0.8070739549839229,2.068222766330962,1.2461971830985916,1.2461971830985916,1.1666666666666667,1.4615384615384615,4,incumbent,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,219,1.3626666666666665,20,0,0.6118721461187214,0.3401273885350318,1.7989499427086006,0.7675191242606972,115.74108977325565,1.7989499427086006,1.7989499427086006,1,1,1.3066666666666666,1.431111111111111,1.4427736006683376,0.8504672897196262,1.7989499427086006,1.3626666666666665,1.3626666666666665,1.0733333333333333,1.7,3,incumbent,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,535,1.2630691399662732,20,0,0.5214953271028038,0.26782178217821784,1.9471729403838514,0.7759626764849608,85.28894873540864,1.7989499427086006,1.9335863545197811,2,2,1.2158516020236088,1.2984822934232716,1.693772381867412,0.8169811320754717,1.9335863545197811,1.2461971830985916,1.3626666666666665,1.0733333333333333,1.7,7,incumbent,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,345,1.364406779661017,20,0,0.42028985507246375,0.3379032258064516,1.2438172321953582,0.5115189288340956,32.47342204805046,1.2438172321953582,1.2438172321953582,1,1,1.364406779661017,1.364406779661017,1.0821256038647344,0.8529411764705882,1.2438172321953582,1.364406779661017,1.364406779661017,0.875,2.3068181818181817,4,uzbek_selected,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,320,1.2619718309859154,20,0,0.278125,0.22186234817813766,1.253592609489051,0.6110271387013224,3.4076705323802607,1.253592609489051,1.253592609489051,1,1,1.2619718309859154,1.2619718309859154,1.1578125000000001,0.7936507936507936,1.253592609489051,1.2619718309859154,1.2619718309859154,0.8461538461538461,1.5256410256410258,4,uzbek_selected,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,175,1.0888888888888888,20,0,0.25142857142857145,0.3401273885350318,0.7392188336008562,0.4708978641562912,-29.851724603678157,0.7392188336008562,0.7392188336008562,0,1,1.0888888888888888,1.0888888888888888,0.5382857142857144,0.6764705882352942,0.7392188336008562,1.0888888888888888,1.0888888888888888,1.0888888888888888,1.125,3,uzbek_selected,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,495,1.1686340640809445,20,0,0.2686868686868687,0.26782178217821784,1.0032300827125227,0.5730404342245535,-8.350701485418169,0.7392188336008562,0.9964057215449535,1,2,1.1686340640809445,1.1686340640809445,0.9577406720263864,0.7448979591836735,0.9964057215449535,1.0888888888888888,1.2619718309859154,0.8461538461538461,1.5256410256410258,7,uzbek_selected,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,298,1.1785310734463277,20,0,0.5369127516778524,0.3379032258064516,1.588954205442809,0.6971793522655589,66.50474529006988,1.588954205442809,1.588954205442809,1,1,1.0480225988700564,1.2457627118644068,1.3967896367220503,0.7440273037542662,1.588954205442809,1.1785310734463277,1.1785310734463277,0.9545454545454546,1.8772727272727274,4,incumbent90_uzbek10,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,323,1.2738028169014084,20,0,0.46439628482972134,0.22186234817813766,2.0931730356376126,0.7785666542606925,62.54632655766104,2.0931730356376126,2.0931730356376126,1,1,1.2619718309859154,1.3014084507042254,1.8903061224489794,0.8144654088050315,2.0931730356376126,1.2738028169014084,1.2738028169014084,1.1307692307692307,1.5076923076923079,4,incumbent90_uzbek10,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,218,1.3564444444444443,20,0,0.5825688073394495,0.3401273885350318,1.712795931690891,0.7628519370092404,107.53583595475006,1.712795931690891,1.712795931690891,1,1,1.2133333333333332,1.462222222222222,1.341880341880342,0.8685446009389671,1.712795931690891,1.3564444444444443,1.3564444444444443,1.1977777777777778,1.5272727272727273,3,incumbent90_uzbek10,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,541,1.2772344013490726,20,0,0.512014787430684,0.26782178217821784,1.911774252513829,0.7769468804795168,80.67518616683924,1.712795931690891,1.9029844836642518,2,2,1.2158516020236088,1.3102866779089377,1.686235368841303,0.8283582089552238,1.9029844836642518,1.2738028169014084,1.3564444444444443,1.1307692307692307,1.5272727272727273,7,incumbent90_uzbek10,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,308,1.2180790960451977,20,0,0.538961038961039,0.3379032258064516,1.5950159625577287,0.6900281686865369,62.02125982532358,1.5950159625577287,1.5950159625577287,1,1,1.1666666666666667,1.2457627118644068,1.4688462449656479,0.7656765676567657,1.5950159625577287,1.2180790960451977,1.2180790960451977,0.9123595505617977,1.8931818181818183,4,incumbent75_uzbek25,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0
