candidate,breakdown,group,n_scope,n_signals,frequency,base_rate,hit_rate,lift,forward_benefit_bps
incumbent,overall,all,2020,535,1.2630691399662732,0.26782178217821784,0.5214953271028038,1.9471729403838514,85.28894873540864
incumbent,year,2025,1235,316,1.2461971830985916,0.22186234817813766,0.4588607594936709,2.068222766330962,64.1844585857615
incumbent,quarter,2025Q1,285,65,1.1666666666666667,0.15087719298245614,0.4307692307692308,2.855098389982111,20.185228231261572
incumbent,quarter,2025Q2,295,80,1.2727272727272727,0.16610169491525423,0.2875,1.7308673469387754,22.90562940794846
incumbent,quarter,2025Q3,330,95,1.4615384615384615,0.34545454545454546,0.5578947368421052,1.6149584487534625,104.69398198738985
incumbent,quarter,2025Q4,325,76,1.169230769230769,0.20923076923076922,0.5394736842105263,2.5783668730650158,94.62987416619372
incumbent,year,2026,785,219,1.3626666666666665,0.3401273885350318,0.6118721461187214,1.7989499427086006,115.74108977325565
incumbent,quarter,2026Q1,270,82,1.4909090909090907,0.2851851851851852,0.5121951219512195,1.7960088691796008,103.5618094525545
incumbent,quarter,2026Q2,310,69,1.0733333333333333,0.3032258064516129,0.5362318840579711,1.7684242984890535,104.29941692269712
incumbent,quarter,2026Q3,205,68,1.7,0.4682926829268293,0.8088235294117647,1.727175245098039,142.0378017289326
incumbent,currency,TJS,404,109,1.2866779089376055,0.2995049504950495,0.5871559633027523,1.9604215634240656,91.34079890739842
incumbent,currency,UZS,404,103,1.2158516020236088,0.2698019801980198,0.5048543689320388,1.871203349069208,84.46778786916629
incumbent,currency,KGS,404,106,1.2512647554806071,0.24257425742574257,0.5283018867924528,2.1778975741239894,84.08147880034109
incumbent,currency,AMD,404,110,1.2984822934232716,0.2623762376237624,0.5363636363636364,2.044253859348199,87.03467194066658
incumbent,currency,KZT,404,107,1.2630691399662732,0.26485148514851486,0.4485981308411215,1.693772381867412,79.3159595860148
selected,overall,all,2020,500,1.1804384485666106,0.26782178217821784,0.46,1.7175600739371535,68.25420141503392
selected,year,2025,1235,298,1.1752112676056339,0.22186234817813766,0.3926174496644295,1.769644344290403,43.95105706976061
selected,quarter,2025Q1,285,56,1.005128205128205,0.15087719298245614,0.42857142857142855,2.840531561461794,1.7718029278165375
selected,quarter,2025Q2,295,59,0.9386363636363637,0.16610169491525423,0.2711864406779661,1.6326530612244898,20.665484739360757
selected,quarter,2025Q3,330,91,1.4,0.34545454545454546,0.4065934065934066,1.1769809138230192,67.7864060878985
selected,quarter,2025Q4,325,92,1.4153846153846152,0.20923076923076922,0.43478260869565216,2.078005115089514,60.98225531749879
selected,year,2026,785,202,1.2568888888888887,0.3401273885350318,0.5594059405940595,1.6446953684132462,104.10735495410053
selected,quarter,2026Q1,270,74,1.3454545454545455,0.2851851851851852,0.581081081081081,2.037557037557037,111.45062055803916
selected,quarter,2026Q2,310,86,1.3377777777777777,0.3032258064516129,0.43023255813953487,1.4188520534388915,79.42030590491308
selected,quarter,2026Q3,205,42,1.05,0.4682926829268293,0.7857142857142857,1.677827380952381,141.71889218121154
selected,currency,TJS,404,103,1.2158516020236088,0.2995049504950495,0.49514563106796117,1.6532135119955067,72.99821773830139
selected,currency,UZS,404,101,1.1922428330522767,0.2698019801980198,0.45544554455445546,1.6880733944954127,65.01491363581343
selected,currency,KGS,404,97,1.1450252951096123,0.24257425742574257,0.4536082474226804,1.8699768567220703,62.52449203620466
selected,currency,AMD,404,99,1.1686340640809445,0.2623762376237624,0.45454545454545453,1.7324185248713548,73.64641406410797
selected,currency,KZT,404,100,1.1804384485666106,0.26485148514851486,0.44,1.6613084112149532,66.85907283396229
matched_stale20,overall,all,2020,587,1.3858347386172007,0.26782178217821784,0.3083475298126065,1.1513161002245196,11.80149074969735
matched_stale20,year,2025,1235,322,1.2698591549295775,0.22186234817813766,0.2236024844720497,1.0078433150473773,-30.582911915876483
matched_stale20,quarter,2025Q1,285,70,1.2564102564102564,0.15087719298245614,0.18571428571428572,1.2308970099667775,-104.78493663537672
matched_stale20,quarter,2025Q2,295,63,1.0022727272727272,0.16610169491525423,0.15873015873015872,0.9556203433754454,-21.377279579133425
matched_stale20,quarter,2025Q3,330,103,1.5846153846153848,0.34545454545454546,0.33980582524271846,0.9836484414920798,25.093815632252912
matched_stale20,quarter,2025Q4,325,86,1.323076923076923,0.20923076923076922,0.16279069767441862,0.7780437756497949,-43.61216824502909
matched_stale20,year,2026,785,265,1.6488888888888886,0.3401273885350318,0.41132075471698115,1.2093138294113492,63.302538516922915
matched_stale20,quarter,2026Q1,270,79,1.4363636363636365,0.2851851851851852,0.3037974683544304,1.0652638500739766,58.036747652794716
matched_stale20,quarter,2026Q2,310,78,1.2133333333333332,0.3032258064516129,0.358974358974359,1.1838516093835243,23.28166988426144
matched_stale20,quarter,2026Q3,205,108,2.7,0.4682926829268293,0.5277777777777778,1.127025462962963,96.05832769853147
matched_stale20,currency,TJS,404,125,1.4755480607082632,0.2995049504950495,0.32,1.0684297520661157,14.358703209743789
matched_stale20,currency,UZS,404,115,1.3575042158516022,0.2698019801980198,0.3565217391304348,1.3214200239329876,6.56176255686195
matched_stale20,currency,KGS,404,112,1.3220910623946038,0.24257425742574257,0.24107142857142858,0.9938046647230321,7.621833200750523
matched_stale20,currency,AMD,404,115,1.3575042158516022,0.2623762376237624,0.2956521739130435,1.1268252666119771,16.105828831991023
matched_stale20,currency,KZT,404,120,1.4165261382799326,0.26485148514851486,0.325,1.2271028037383178,13.935157005435176
