candidate,horizon,case_lift,matched_random_day_rate,macro_corridor_year_lift,symmetric_benefit_bps,future_only_benefit_bps,n_signals,period
hold_1630,1,1.5944609297725025,0.5435483870967742,1.5957118489931497,17.722102849044727,64.28217887552621,315,screen_2024
hold_1630,3,1.676660787771899,0.3919354838709677,1.672971865972674,33.50075811629838,82.86782047891013,315,screen_2024
hold_1630,5,1.662916240481873,0.3379032258064516,1.6571591874594933,37.608348663808734,86.92359964561741,315,screen_2024
hold_1630,10,1.6736051706111583,0.26935483870967747,1.6709724795354663,45.30225656350453,101.0776670877004,315,screen_2024
hold_1630,20,1.6822683489350152,0.18870967741935488,1.6820113274428716,46.98422085779098,104.93075320111588,315,screen_2024
update_1630,1,1.6040430267062313,0.5435483870967742,1.6042735399238617,20.358864444268253,63.54451475154085,320,screen_2024
update_1630,3,1.841820987654321,0.39193548387096777,1.8375840527726754,42.85105329639682,90.95113470759512,320,screen_2024
update_1630,5,1.803400954653938,0.3379032258064516,1.7945336638276306,48.98596810691326,100.32569934575866,320,screen_2024
update_1630,10,1.902694610778443,0.2693548387096774,1.8934008149273058,56.41933049480755,116.54690956243664,320,screen_2024
update_1630,20,1.8712606837606838,0.18870967741935485,1.8671954498554708,54.95715499091875,121.55978980945531,320,screen_2024
hold_1730,1,1.5944609297725025,0.5435483870967742,1.5957118489931497,17.722102849044727,64.28217887552621,315,screen_2024
hold_1730,3,1.676660787771899,0.3919354838709677,1.672971865972674,33.50075811629838,82.86782047891013,315,screen_2024
hold_1730,5,1.662916240481873,0.3379032258064516,1.6571591874594933,37.608348663808734,86.92359964561741,315,screen_2024
hold_1730,10,1.6736051706111583,0.26935483870967747,1.6709724795354663,45.30225656350453,101.0776670877004,315,screen_2024
hold_1730,20,1.6822683489350152,0.18870967741935488,1.6820113274428716,46.98422085779098,104.93075320111588,315,screen_2024
update_1730,1,1.5465504451038574,0.5435483870967742,1.546062348781454,17.52107835512635,54.45212959387792,320,screen_2024
update_1730,3,1.7301954732510285,0.39193548387096777,1.7262284852264642,34.89336140880358,75.00789299354304,320,screen_2024
update_1730,5,1.6739260143198094,0.3379032258064516,1.670536538964542,37.635660360070815,81.6277642489789,320,screen_2024
update_1730,10,1.7170658682634732,0.2693548387096774,1.7144484433218317,45.664199605429204,97.3228695235135,320,screen_2024
update_1730,20,1.5897435897435896,0.18870967741935485,1.5917589683438524,38.98967532732724,96.88343879934122,320,screen_2024
hold_1630,1,1.710510745226373,0.4961375723695536,1.7126271733081082,23.811480726059205,71.20766330234284,555,opened_2025_2026
hold_1630,3,1.8922078183981506,0.32946879162098736,1.896186864688031,43.47693629979325,85.94626429281992,555,opened_2025_2026
hold_1630,5,1.946350185601506,0.26661128236723275,1.960354587572103,51.85601145050961,90.18526565584594,555,opened_2025_2026
hold_1630,10,1.9417706476530008,0.2013157894736842,1.965645730343003,66.33864002463821,90.65605737354296,550,opened_2025_2026
hold_1630,20,1.906371450102166,0.15056721344712448,1.9518514813761416,90.18044966670008,74.70341684848903,540,opened_2025_2026
update_1630,1,1.6810689028582657,0.49643738762076,1.6798582074327435,24.2624874505074,70.43823667624247,550,opened_2025_2026
update_1630,3,1.873958367977414,0.32988023039648917,1.8820573795799334,42.5539579206555,84.47764294881142,550,opened_2025_2026
update_1630,5,1.9406243843372224,0.26701809085986095,1.9552288693923774,49.60623147414689,88.52065544344102,550,opened_2025_2026
update_1630,10,1.9184112932168924,0.20181071945919843,1.9359307995125732,60.62556097936508,86.43904185550186,545,opened_2025_2026
update_1630,20,1.843500107060754,0.15107385772883924,1.8639733314255953,83.33598806453095,69.27783093783005,535,opened_2025_2026
hold_1730,1,1.710510745226373,0.4961375723695536,1.7126271733081082,23.811480726059205,71.20766330234284,555,opened_2025_2026
hold_1730,3,1.8922078183981506,0.32946879162098736,1.896186864688031,43.47693629979325,85.94626429281992,555,opened_2025_2026
hold_1730,5,1.946350185601506,0.26661128236723275,1.960354587572103,51.85601145050961,90.18526565584594,555,opened_2025_2026
hold_1730,10,1.9417706476530008,0.2013157894736842,1.965645730343003,66.33864002463821,90.65605737354296,550,opened_2025_2026
hold_1730,20,1.906371450102166,0.15056721344712448,1.9518514813761416,90.18044966670008,74.70341684848903,540,opened_2025_2026
update_1730,1,1.5958797348529783,0.5001818564787482,1.592188509098888,23.024578330484317,63.26661353593111,565,opened_2025_2026
update_1730,3,1.8860386902073714,0.3350187938139131,1.8942374772865302,45.6237438732263,86.59140714658682,565,opened_2025_2026
update_1730,5,1.9839225982023316,0.2720988254978803,2.0016844980084705,54.7684329533733,94.97160988432691,565,opened_2025_2026
update_1730,10,2.0679688382070682,0.20810620300751878,2.0904926010372327,72.61393037151353,101.47091723492322,560,opened_2025_2026
update_1730,20,1.9926757962763506,0.15612730966696864,2.004883340289083,102.02235350256198,90.59917441214112,540,opened_2025_2026
