candidate,min_lift,mean_lift,min_rate,max_rate,min_forward,min_symmetric,cadence_penalty,selection_value
past_hist_urgent_cap2,0.9791998628742233,0.9994915868171079,1.1505832449628843,1.196774193548387,3.0936884702293455,-5.115352164862701,0.0,0.9791998628742233
past_logit_urgent_cap2,1.0583122983877955,1.0954353015847096,1.1431601272534464,1.2344086021505376,8.805821927035263,-3.775001331177122,0.0,1.0583122983877955
past_survival_h5_urgent_cap2,0.9660636032117869,1.0059639114694003,1.1060445387062565,1.2118279569892472,4.630356504817615,-6.543832533583559,0.0,0.9660636032117869
past_survival_mean_urgent_cap2,0.9173472878096368,0.9867727195390549,1.1208907741251324,1.196774193548387,2.094586697884901,-7.7948791058736955,0.0,0.9173472878096368
announced_hist_urgent_cap2,1.8981249285627804,1.9723949633043667,1.3510074231177094,1.4150537634408602,69.40159577241462,31.432155423239433,0.0,1.8981249285627804
announced_hist_gated_urgent_cap2,1.9384693480453512,2.0100476096470263,1.3435843054082715,1.4,71.14844357759831,31.77473773029765,0.0,1.9384693480453512
announced_logit_urgent_cap2,1.8980829927035903,1.9841826360175268,1.3755458515283843,1.4387646432374868,71.02074431549151,30.810715366824688,0.0,1.8980829927035903
announced_logit_gated_urgent_cap2,1.9362170660305587,2.0115014937853326,1.3679039301310043,1.4387646432374868,72.83906759555892,31.060149595991263,0.0,1.9362170660305587
announced_survival_h5_urgent_cap2,1.9008202418123572,1.970154397816691,1.3510074231177094,1.3924731182795698,69.30101658100939,31.818722346665737,0.0,1.9008202418123572
announced_survival_h5_gated_urgent_cap2,1.9425470467586008,2.0134529441497135,1.349307774227902,1.3924731182795698,71.09811367909086,32.275738952636694,0.0,1.9425470467586008
announced_survival_mean_urgent_cap2,1.9000989213014765,1.9878608032130227,1.3361611876988335,1.3698924731182796,69.04760397010479,32.09604925858211,0.0,1.9000989213014765
announced_survival_mean_gated_urgent_cap2,1.9426602732025708,2.03198725784873,1.326943556975506,1.3698924731182796,70.95980492654476,32.52816890980595,0.0,1.9426602732025708
market_hist_urgent_cap2,1.904350312630251,2.0388868768980224,1.3296943231441047,1.4014909478168265,68.77423438220453,31.57044351194803,0.0,1.904350312630251
market_hist_gated_urgent_cap2,1.9364833368768861,2.0609235519426976,1.314410480349345,1.4014909478168265,70.27525212776416,32.209747024548534,0.0,1.9364833368768861
market_logit_urgent_cap2,1.8424724375829042,1.9599632051797347,1.3658536585365852,1.4238551650692226,65.95024203797273,29.655191161190466,0.0,1.8424724375829042
market_logit_gated_urgent_cap2,1.9370209170581496,2.067332716729835,1.3373362445414847,1.4014909478168265,71.18292905245488,31.030791432528794,0.0,1.9370209170581496
market_survival_h5_urgent_cap2,1.9059770402304885,2.027627473240318,1.3213149522799574,1.4089456869009584,68.42926832874377,31.661792076548345,0.0,1.9059770402304885
market_survival_h5_gated_urgent_cap2,1.9372529654333983,2.070659735209542,1.3138918345705195,1.4089456869009584,70.01719161081968,31.85574708467048,0.0,1.9372529654333983
market_survival_mean_urgent_cap2,1.8981328547731773,2.013497377102935,1.3138918345705195,1.3642172523961662,68.06799523762243,31.795704137772756,0.0,1.8981328547731773
market_survival_mean_gated_urgent_cap2,1.9389852201495283,2.0586393258465057,1.3064687168610816,1.3642172523961662,70.07942711269067,31.958913029575918,0.0,1.9389852201495283
known_change_z_urgent_cap2,1.9357273181508419,2.04270970495567,1.3449781659388647,1.4089456869009584,75.40068522150068,32.186317373771104,0.0,1.9357273181508419
known_next_not_lower_cd3,1.9092195390110664,1.9288371454425852,1.3831877729257642,1.4772004241781547,63.21552328836044,26.56403232616659,0.0,1.9092195390110664
cny_hist50_urgent_cap2,0.8195576973490148,0.9710764102950528,1.334398296059638,1.3831877729257642,-10.561021311498516,-1.6692462532260153,0.0,0.8195576973490148
