candidate,n,lift,lift_ci_low,lift_ci_high,p_lift_le_1,benefit_ci_low,benefit_ci_high
noon_consensus,554,1.994968536671627,1.7239581956741994,2.2906515989814236,0.00024993751562109475,53.00972150910073,116.59538406039265
selected,565,1.9363028151734742,1.6377249798213778,2.2704724424879386,0.00024993751562109475,62.587577295570846,116.75099278199009
matched_stale20,560,0.9401241087932399,0.7653124805694866,1.086661073335318,0.8087978005498625,-60.44447534264384,13.834170294022552
