policy,kind,rate,memory,horizon,case_lift,matched_random_day_rate,macro_corridor_year_lift,symmetric_benefit_bps,future_only_benefit_bps,n_signals
rolling_r18_m020,rolling,0.18,20,20,1.5915985997666273,0.18898059475806456,1.5969941476103626,40.064059795686184,109.53104669269727,256
rolling_r18_m030,rolling,0.18,30,1,1.4660488895989776,0.5439203281423803,1.4674366479450924,0.9577089380956888,51.86193475242278,232
rolling_r18_m030,rolling,0.18,30,3,1.5046944198405672,0.39244994438264735,1.503435767310762,9.260486525198118,61.61037734600011,232
rolling_r18_m030,rolling,0.18,30,5,1.5028759244042726,0.33843159065628475,1.4938564557580294,16.041674627551295,66.718641587982,232
rolling_r18_m030,rolling,0.18,30,10,1.3250080463469587,0.2700048665183537,1.3140245624841094,15.368876861716089,71.21439968092618,232
rolling_r18_m030,rolling,0.18,30,20,1.3905689861200476,0.18908161846496108,1.3848385523195486,21.972985512227027,92.99668077292151,232
rolling_r18_m040,rolling,0.18,40,1,1.419369318819437,0.5444159335288367,1.421580955640525,-0.6703568601581287,47.71675555480355,198
rolling_r18_m040,rolling,0.18,40,3,1.464946370278253,0.3930229716520039,1.4715472234847886,3.8014277939015986,50.62172557884368,198
rolling_r18_m040,rolling,0.18,40,5,1.4445445265117396,0.33913734115347016,1.445216128967037,9.848569399617942,53.51774966403863,198
rolling_r18_m040,rolling,0.18,40,10,1.3816155988857939,0.2705074942978169,1.3865649618493152,16.661227137612595,68.13752024864985,198
rolling_r18_m040,rolling,0.18,40,20,1.7042843337270481,0.18965868361029653,1.7252516614403983,32.92605025170797,111.98642243181217,198
rolling_r18_m060,rolling,0.18,60,1,1.5077162899454402,0.5445670628183362,1.5038206131608605,2.6322928864428365,49.60754881730041,190
rolling_r18_m060,rolling,0.18,60,3,1.6187290969899666,0.39342105263157895,1.6093906288283897,9.681183851716026,54.1070294867406,190
rolling_r18_m060,rolling,0.18,60,5,1.6423841059602646,0.3396859083191851,1.6306800690797267,20.376442896217092,68.12869404749976,190
rolling_r18_m060,rolling,0.18,60,10,1.7292384832340961,0.27088285229202036,1.7191349048973303,33.67488726938294,96.51616008874714,190
rolling_r18_m060,rolling,0.18,60,20,2.2484889187374075,0.18960101867572157,2.2419336178870233,51.5384631392574,149.35069607068067,190
rolling_r18_m090,rolling,0.18,90,1,1.5628026203360867,0.5445099255583126,1.5678096461544118,3.117818705884246,55.55052154700541,208
rolling_r18_m090,rolling,0.18,90,3,1.6991324921135644,0.39330024813895786,1.708315514865663,9.06200055772466,61.469767796272386,208
rolling_r18_m090,rolling,0.18,90,5,1.71356783919598,0.339485111662531,1.7269046857606027,16.53676642054795,71.6654275948681,208
rolling_r18_m090,rolling,0.18,90,10,1.7401016682179427,0.27076225186104214,1.7471728978610652,23.186305097878634,95.57419945943518,208
rolling_r18_m090,rolling,0.18,90,20,2.1554192229038853,0.18959367245657568,2.179668102176008,36.24755481711813,145.0943554806838,208
rolling_r20_m010,rolling,0.2,10,1,1.3787126004071002,0.5434508516509658,1.3771835372822756,1.843409859482951,44.3351691257274,339
rolling_r20_m010,rolling,0.2,10,3,1.4679456046624577,0.3918546008183461,1.4644161033781364,12.758203348759798,58.672746225312935,339
rolling_r20_m010,rolling,0.2,10,5,1.528438105300229,0.33774621752783324,1.5217386537234947,21.49633860990967,66.47617488139437,339
rolling_r20_m010,rolling,0.2,10,10,1.4242169898838184,0.2692573032638691,1.4129830088883364,29.835601161165098,75.24022088384233,339
rolling_r20_m010,rolling,0.2,10,20,1.423579133287075,0.1885645637072985,1.4134100096230842,37.826033941822566,92.43671170149834,339
rolling_r20_m015,rolling,0.2,15,1,1.4176920841003784,0.5440122285473328,1.4173763192007625,3.4539585455478434,46.71273924949001,306
rolling_r20_m015,rolling,0.2,15,3,1.5483351235230935,0.3925785367910605,1.5463971808118775,12.689174264541894,57.09431147889368,306
rolling_r20_m015,rolling,0.2,15,5,1.6115175097276262,0.3386569681636096,1.6049723308875983,19.296894539444676,62.64846697100085,306
rolling_r20_m015,rolling,0.2,15,10,1.5372901210464665,0.26997680792747203,1.5245907545824187,23.659020742261824,75.37178974515182,306
rolling_r20_m015,rolling,0.2,15,20,1.6759091542427198,0.1891471642420409,1.6719527673461159,40.178084648517995,99.65639936818938,306
rolling_r20_m020,rolling,0.2,20,1,1.4336816392997693,0.5442071369490724,1.43277415266711,2.2308388874917315,48.20462736796315,273
rolling_r20_m020,rolling,0.2,20,3,1.5755206375460495,0.3929162235613848,1.5744543466780876,12.104144462785667,60.60814933069689,273
rolling_r20_m020,rolling,0.2,20,5,1.6203502047216656,0.33909370199692784,1.6133669278585114,21.181545685901,70.05516217912472,273
rolling_r20_m020,rolling,0.2,20,10,1.4632067741054355,0.27036807278742764,1.4546313730506102,27.238629389445023,82.90887516951902,273
rolling_r20_m020,rolling,0.2,20,20,1.528952707975652,0.18926503603922956,1.5380582402364962,39.32470685692867,109.06136493279737,273
rolling_r20_m030,rolling,0.2,30,1,1.4589089206274874,0.5445620298355222,1.4612520195886272,1.062773554825962,50.64604274875756,253
rolling_r20_m030,rolling,0.2,30,3,1.5174649485371585,0.3933125079688895,1.51635593801107,11.390086367822045,63.22097992007086,253
rolling_r20_m030,rolling,0.2,30,5,1.5369735668341238,0.33945875302817796,1.5266352911699477,19.222326381253055,69.930047509347,253
rolling_r20_m030,rolling,0.2,30,10,1.400470588235294,0.2709422414892261,1.3881938843023613,18.546294187186252,74.78067240234867,253
rolling_r20_m030,rolling,0.2,30,20,1.4374999999999998,0.18972332015810278,1.43766420978547,22.495787273086588,95.53123953115926,253
rolling_r20_m040,rolling,0.2,40,1,1.421366345712976,0.5447830431059091,1.4231185630865828,-0.44131867808604386,45.90585868379984,226
rolling_r20_m040,rolling,0.2,40,3,1.4615349743868715,0.3935733656865544,1.4689961425627995,5.137214831347446,52.44388043407257,226
rolling_r20_m040,rolling,0.2,40,5,1.4712305753884922,0.3398515558093063,1.4736387118011371,10.178844979657717,56.09760159157386,226
rolling_r20_m040,rolling,0.2,40,10,1.3873897591154403,0.2710890665144162,1.3903042144808822,12.74358178048732,68.58242437530782,226
rolling_r20_m040,rolling,0.2,40,20,1.6537991922607302,0.1899621752783329,1.6764518460416091,26.828595925112932,108.89835718540002,226
rolling_r20_m060,rolling,0.2,60,1,1.5031855907979477,0.5445798949737434,1.5014473965076172,2.7599199261444207,49.025673015691645,215
rolling_r20_m060,rolling,0.2,60,3,1.6439505937336067,0.39326706676669165,1.6383611739570387,10.56033006755691,55.19568186328384,215
rolling_r20_m060,rolling,0.2,60,5,1.6578089608308932,0.3394786196549137,1.6452974784272723,20.89144762092283,68.8848998489411,215
rolling_r20_m060,rolling,0.2,60,10,1.717570468869035,0.2707989497374344,1.7078107770845044,30.80632961656465,95.79431779314191,215
rolling_r20_m060,rolling,0.2,60,20,2.1810276679841896,0.18979744936234058,2.1778202415385612,46.73178450839268,149.08637260369466,215
rolling_r20_m090,rolling,0.2,90,1,1.5587480759363779,0.5443373830470604,1.5597074011790837,2.9042562121619433,56.16560198501204,231
rolling_r20_m090,rolling,0.2,90,3,1.7174820207759922,0.3932062561094819,1.7193734625734158,10.328707882180865,68.01982638540987,231
rolling_r20_m090,rolling,0.2,90,5,1.7603127250282893,0.33937299259879905,1.7632293490679296,18.057620473558714,80.85695670045514,231
rolling_r20_m090,rolling,0.2,90,10,1.7439999999999998,0.2705627705627706,1.746778999617622,20.255147633538233,98.19738401631324,231
rolling_r20_m090,rolling,0.2,90,20,2.1270865996495436,0.18927174975562072,2.14696181216354,29.575963724052137,141.33460837874952,231
rolling_r22_m010,rolling,0.22,10,1,1.3758809871165267,0.5435952997944776,1.3743145126284675,2.010334106992845,43.35552976285338,361
rolling_r22_m010,rolling,0.22,10,3,1.4693365995385537,0.3921343043517112,1.4666331741224516,13.109735019838466,57.908993755766176,361
