candidate,control,h,metric,block_dates,draws,estimate,ci_lo,ci_hi,difference,delta_lo,delta_hi
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,1,lift,20,1000,1.9389543382973822,1.7778248509928716,2.1153979063524013,0.009392807370657508,-0.007624367598520721,0.027746582304228374
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,1,sym,20,1000,31.623108254882712,25.458751397233023,39.16179405230237,2.2624397319004075,0.404566263592129,4.351501032996498
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,1,forward,20,1000,96.12555633790811,83.17270172543398,111.18372192196296,-0.24215298507333216,-4.219253167396091,3.6700364372104732
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,3,lift,20,1000,2.425378933139477,2.123709571006797,2.766583463370873,0.0397492230937293,-0.024311860847131793,0.10829088437602898
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,3,sym,20,1000,63.359813042919455,50.850123354708884,79.48133567823561,8.0247480961635,3.311703548604409,13.41361444901242
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,3,forward,20,1000,127.63286871086153,107.03194827470128,148.19185775728613,3.382038719560697,-1.6511732123863048,8.885770151043621
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,5,lift,20,1000,2.485114800203117,2.148121075036239,2.850529321422537,0.009886921793524905,-0.07578441015388522,0.09677191616373207
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,5,sym,20,1000,75.96825766803082,59.604266153760655,95.1819308532439,9.386760010206615,3.485733120840862,16.745585338959476
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,5,forward,20,1000,137.00527380502146,111.67259233594372,161.60643976247113,2.331131469824868,-4.310736601893901,9.184240133615429
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,10,lift,20,1000,2.4232544725016085,2.075041836241229,2.8464075616218576,0.07276569391838406,-0.04670384307455568,0.2058587379289519
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,10,sym,20,1000,79.75253487068139,57.27260489486357,102.82583614438758,6.6673100605922,-1.349443937790571,16.356948219036855
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,10,forward,20,1000,134.30210138473305,100.38179788510469,165.11924539050372,-3.3405592996140854,-13.23547985963144,6.644559996211992
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,20,lift,20,1000,2.431419648404733,2.0077472323318974,2.926530117571142,0.012605596656911189,-0.13107930320072497,0.1688232574452389
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,20,sym,20,1000,88.92185633720955,53.08160377022876,121.99244776894984,6.913460691103452,-1.4164713000212894,15.78481945649891
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,20,forward,20,1000,130.18810786601816,69.59960955410868,185.90988600332614,-3.366525544281842,-16.214088996354388,9.04133453858185
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,1,lift,50,1000,1.9389543382973822,1.745751014515483,2.1371038524205783,0.009392807370657508,-0.009367537105705887,0.03011213593843629
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,1,sym,50,1000,31.623108254882712,24.701829087548052,39.201728542216486,2.2624397319004075,0.23375699989160934,4.3209798990145245
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,1,forward,50,1000,96.12555633790811,79.93096400604375,112.31357068247256,-0.24215298507333216,-4.522598509420186,4.235373717707918
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,3,lift,50,1000,2.425378933139477,2.077796185321374,2.8236557886256066,0.0397492230937293,-0.029839033083524057,0.11415467550261411
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,3,sym,50,1000,63.359813042919455,48.847094944275774,79.6417622360504,8.0247480961635,2.936700808093878,14.105646859531353
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,3,forward,50,1000,127.63286871086153,105.38666379503765,148.6966243079067,3.382038719560697,-2.491499387426925,10.284677719317564
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,5,lift,50,1000,2.485114800203117,2.1205061510241423,2.9030038676154093,0.009886921793524905,-0.07851257911764603,0.10053825199626018
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,5,sym,50,1000,75.96825766803082,58.42320169427721,95.51234139207352,9.386760010206615,3.4474737867585405,16.714099242703103
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,5,forward,50,1000,137.00527380502146,109.43872226804176,163.86747728620622,2.331131469824868,-4.667392654445563,9.381956048384728
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,10,lift,50,1000,2.4232544725016085,2.0294977507400893,2.868939196202547,0.07276569391838406,-0.030034487276761643,0.19238653633715697
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,10,sym,50,1000,79.75253487068139,58.96683711150289,103.96326172300562,6.6673100605922,-0.24421048914406782,15.441046213412084
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,10,forward,50,1000,134.30210138473305,96.7077478261418,172.11456425312892,-3.3405592996140854,-11.73939914593536,5.107187380688148
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,20,lift,50,1000,2.431419648404733,2.0136949166982445,2.9947867972561895,0.012605596656911189,-0.12214513558859726,0.16879956785293296
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,20,sym,50,1000,88.92185633720955,59.471512280195526,124.0825682687177,6.913460691103452,-1.0874821636888028,16.341995875348296
extra_roll2_silence21_r70_cap2,extra_h5_r30_nogap_cap2,20,forward,50,1000,130.18810786601816,54.06098692588156,206.5179330853993,-3.366525544281842,-14.742001624623851,9.765299856675753
extra_roll2_silence21_r70_cap2,extra_roll2_primary_cap2,1,lift,20,1000,1.9389543382973822,1.7778248509928716,2.1153979063524013,-0.0015077466889104052,-0.006668719267874629,0.005845414713138214
extra_roll2_silence21_r70_cap2,extra_roll2_primary_cap2,1,sym,20,1000,31.623108254882712,25.458751397233023,39.16179405230237,-0.2721259133987175,-0.8171884787234811,0.20790125852795951
extra_roll2_silence21_r70_cap2,extra_roll2_primary_cap2,1,forward,20,1000,96.12555633790811,83.17270172543398,111.18372192196296,-1.702058943364392,-3.362304582824178,-0.5745416542042286
extra_roll2_silence21_r70_cap2,extra_roll2_primary_cap2,3,lift,20,1000,2.425378933139477,2.123709571006797,2.766583463370873,-0.01034238905797169,-0.04006453000536462,0.0173340402469281
extra_roll2_silence21_r70_cap2,extra_roll2_primary_cap2,3,sym,20,1000,63.359813042919455,50.850123354708884,79.48133567823561,-0.292292013195393,-1.4707243025286956,0.9463984898220386
extra_roll2_silence21_r70_cap2,extra_roll2_primary_cap2,3,forward,20,1000,127.63286871086153,107.03194827470128,148.19185775728613,-2.4483936413974305,-4.892738262319832,-0.769978857752515
extra_roll2_silence21_r70_cap2,extra_roll2_primary_cap2,5,lift,20,1000,2.485114800203117,2.148121075036239,2.850529321422537,-0.0324712208176261,-0.07649950543337898,0.0045924724018444486
extra_roll2_silence21_r70_cap2,extra_roll2_primary_cap2,5,sym,20,1000,75.96825766803082,59.604266153760655,95.1819308532439,-0.35179081069397,-1.7938207688343941,1.22591918567778
extra_roll2_silence21_r70_cap2,extra_roll2_primary_cap2,5,forward,20,1000,137.00527380502146,111.67259233594372,161.60643976247113,-3.485749219242763,-6.61431559949823,-1.259056513857931
extra_roll2_silence21_r70_cap2,extra_roll2_primary_cap2,10,lift,20,1000,2.4232544725016085,2.075041836241229,2.8464075616218576,-0.04715504879000321,-0.11448259244648876,0.00453961795392809
extra_roll2_silence21_r70_cap2,extra_roll2_primary_cap2,10,sym,20,1000,79.75253487068139,57.27260489486357,102.82583614438758,0.639933847324798,-1.4661808301570978,3.3687578610909896
