candidate,group,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
extra_roll2_silence21_r70_cap2,2024,1,1240,230,2024-01-09,2024-12-28,1.0,0.5443548387096774,1.8370370370370372,1.8365638482838562,0.9070422535211268,0.8676056338028169,0.9464788732394366,30.358372980462235,98.45742028323744
extra_roll2_silence21_r70_cap2,2024,3,1240,230,2024-01-09,2024-12-28,0.9043478260869565,0.38870967741935486,2.326537975825365,2.3253843032953165,0.9070422535211268,0.8676056338028169,0.9464788732394366,68.991046834773,142.01526412852547
extra_roll2_silence21_r70_cap2,2024,5,1240,230,2024-01-09,2024-12-28,0.782608695652174,0.3346774193548387,2.3383970665269778,2.33717277486911,0.9070422535211268,0.8676056338028169,0.9464788732394366,84.08417022726736,152.28870290237086
extra_roll2_silence21_r70_cap2,2024,10,1240,230,2024-01-09,2024-12-28,0.6260869565217392,0.2693548387096774,2.3243946888831037,2.3213728549141965,0.9070422535211268,0.8676056338028169,0.9464788732394366,93.25964588196395,160.0142589591507
extra_roll2_silence21_r70_cap2,2024,20,1240,230,2024-01-09,2024-12-28,0.45217391304347826,0.18870967741935485,2.396135265700483,2.3939112678670873,0.9070422535211268,0.8676056338028169,0.9464788732394366,96.29564607813667,164.9419349019151
extra_roll2_silence21_r70_cap2,2025,1,1235,253,2025-01-09,2025-12-30,1.0,0.4647773279352227,2.151567944250871,2.1473832514346585,0.994943820224719,0.9241573033707866,1.0421348314606742,37.106530215860204,97.97219289682377
extra_roll2_silence21_r70_cap2,2025,3,1235,253,2025-01-09,2025-12-30,0.7865612648221344,0.28582995951417006,2.751850317437212,2.7441380080393034,0.994943820224719,0.9241573033707866,1.0421348314606742,67.35863328115022,110.87890602520538
extra_roll2_silence21_r70_cap2,2025,5,1235,253,2025-01-09,2025-12-30,0.6363636363636364,0.2251012145748988,2.827011118378025,2.8167587476979743,0.994943820224719,0.9241573033707866,1.0421348314606742,75.38273586536334,104.5011451767736
extra_roll2_silence21_r70_cap2,2025,10,1235,253,2025-01-09,2025-12-30,0.4031620553359684,0.14736842105263157,2.735742518351214,2.722498379079317,0.994943820224719,0.9241573033707866,1.0421348314606742,74.94894043842706,70.77502482187569
extra_roll2_silence21_r70_cap2,2025,20,1235,253,2025-01-09,2025-12-30,0.25296442687747034,0.09635627530364373,2.625303085661142,2.6128925619834713,0.994943820224719,0.9241573033707866,1.0421348314606742,73.98410269084594,20.98870194668797
extra_roll2_silence21_r70_cap2,2026,1,805,165,2026-01-12,2026-08-31,1.0,0.5515527950310559,1.813063063063063,1.810221465076661,0.9956896551724137,0.8749999999999999,1.0560344827586206,24.97815890330334,90.0435699328693
extra_roll2_silence21_r70_cap2,2026,3,795,165,2026-01-12,2026-08-27,0.9030303030303031,0.4075471698113208,2.2157687991021326,2.2147331027390855,1.0131578947368423,0.8903508771929826,1.074561403508772,49.378690058684946,133.27409061030582
extra_roll2_silence21_r70_cap2,2026,5,785,165,2026-01-12,2026-08-25,0.8,0.3401273885350318,2.3520599250936334,2.3504593399115343,1.0221238938053099,0.8982300884955753,1.084070796460177,65.55296753136695,165.54076380839322
extra_roll2_silence21_r70_cap2,2026,10,760,155,2026-01-12,2026-08-18,0.6774193548387096,0.29210526315789476,2.319093286835222,2.3153924270999564,0.9908675799086758,0.863013698630137,1.0547945205479452,67.55043073368365,199.84116027690627
extra_roll2_silence21_r70_cap2,2026,20,710,141,2026-01-12,2026-08-04,0.574468085106383,0.24366197183098592,2.357643586274751,2.349744637385087,0.9629268292682926,0.8195121951219513,1.0585365853658537,103.69689202598089,269.43682757760854
extra_roll2_silence21_r70_cap2,AMD,1,656,134,2024-01-09,2026-08-31,1.0,0.524390243902439,1.9069767441860463,1.9081714955546782,0.9946977730646871,0.9946977730646871,0.9946977730646871,29.333655583528298,87.77776508044781
extra_roll2_silence21_r70_cap2,AMD,3,654,134,2024-01-09,2026-08-27,0.8656716417910447,0.35932721712538224,2.4091457605589075,2.410817616010787,0.9989350372736955,0.9989350372736955,0.9989350372736955,60.19198477424061,121.49999097367224
extra_roll2_silence21_r70_cap2,AMD,5,652,134,2024-01-09,2026-08-25,0.7388059701492538,0.29754601226993865,2.482997384212956,2.4882285633380654,1.0010672358591248,1.0010672358591248,1.0010672358591248,72.0731348450516,132.63322044091169
extra_roll2_silence21_r70_cap2,AMD,10,647,132,2024-01-09,2026-08-18,0.5757575757575758,0.23338485316846985,2.466987758378487,2.475230710909142,0.9935483870967742,0.9935483870967742,0.9935483870967742,76.28816626128867,134.04475225068379
extra_roll2_silence21_r70_cap2,AMD,20,637,129,2024-01-09,2026-08-04,0.4263565891472868,0.1726844583987441,2.4689922480620154,2.478042199321361,0.9858078602620087,0.9858078602620087,0.9858078602620087,86.82032047218955,137.18950216456676
extra_roll2_silence21_r70_cap2,KGS,1,656,125,2024-01-09,2026-08-31,1.0,0.4954268292682927,2.0184615384615383,2.0261953019951204,0.9278897136797455,0.9278897136797455,0.9278897136797455,29.47301972984606,90.99516084568324
extra_roll2_silence21_r70_cap2,KGS,3,654,125,2024-01-09,2026-08-27,0.856,0.3486238532110092,2.4553684210526314,2.459976167215066,0.931842385516507,0.931842385516507,0.931842385516507,61.84827579623475,123.16577713777448
extra_roll2_silence21_r70_cap2,KGS,5,652,125,2024-01-09,2026-08-25,0.72,0.2929447852760736,2.457801047120419,2.4710381598350666,0.9338313767342582,0.9338313767342582,0.9338313767342582,75.23832377544424,133.87550141751788
extra_roll2_silence21_r70_cap2,KGS,10,647,123,2024-01-09,2026-08-18,0.5284552845528455,0.22565687789799072,2.3418532130526786,2.350642204867958,0.9258064516129032,0.9258064516129032,0.9258064516129032,80.16526034559857,132.16575758361842
extra_roll2_silence21_r70_cap2,KGS,20,637,120,2024-01-09,2026-08-04,0.4083333333333333,0.1664050235478807,2.4538522012578614,2.4564786508332883,0.9170305676855894,0.9170305676855894,0.9170305676855894,88.04858233079122,121.0493606536833
extra_roll2_silence21_r70_cap2,KZT,1,656,132,2024-01-09,2026-08-31,1.0,0.5137195121951219,1.9465875370919883,1.9428051481722415,0.9798515376458112,0.9798515376458112,0.9798515376458112,36.23980813282106,105.08024691621193
extra_roll2_silence21_r70_cap2,KZT,3,654,132,2024-01-09,2026-08-27,0.8181818181818182,0.3302752293577982,2.477272727272727,2.471189568569865,0.9840255591054313,0.9840255591054313,0.9840255591054313,66.04286897939934,127.37156770214
extra_roll2_silence21_r70_cap2,KZT,5,652,132,2024-01-09,2026-08-25,0.6742424242424242,0.2668711656441718,2.5264716126785087,2.514793468718328,0.9861259338313767,0.9861259338313767,0.9861259338313767,79.07456802013108,132.88176260025327
extra_roll2_silence21_r70_cap2,KZT,10,647,130,2024-01-09,2026-08-18,0.5,0.20401854714064915,2.4507575757575757,2.440944881889764,0.978494623655914,0.978494623655914,0.978494623655914,82.83391051707343,124.81205928482905
