period,policy,observed_lift,circular_shift_p_unadjusted,circular_shift_p_max_adjusted,n_recorded_policies,observed_max_lift,null_max_lift_q95
retrospective_2025,shared_extra_geomean,1.1620380930656935,0.3256685828542864,0.5141214696325919,8,1.1620380930656935,1.7547500975093329
retrospective_2025,shared_extra_conservative,1.1530300458326261,0.3256685828542864,0.5208697825543614,8,1.1620380930656935,1.7547500975093329
retrospective_2025,shared_extra_minimum,1.1354265336825096,0.3414146463384154,0.5503624093976506,8,1.1620380930656935,1.7547500975093329
retrospective_2025,shared_xgb_conservative_stack50,1.0655843383052999,0.4236440889777556,0.6565858535366158,8,1.1620380930656935,1.7547500975093329
retrospective_2025,shared_xgb_geomean_stack50,1.0655843383052999,0.4236440889777556,0.6565858535366158,8,1.1620380930656935,1.7547500975093329
retrospective_2025,shared_xgb_minimum_stack50,1.0749114790417977,0.40439890027493125,0.6505873531617096,8,1.1620380930656935,1.7547500975093329
retrospective_2025,shared_hist_minimum_anchor25,1.1068557701191906,0.24993751562109473,0.5931017245688578,8,1.1620380930656935,1.7547500975093329
retrospective_2025,shared_hist_geomean_stack50,1.11171992720299,0.2834291427143214,0.5898525368657835,8,1.1620380930656935,1.7547500975093329
retrospective_2025_2026,shared_extra_geomean,1.4022967355575815,0.16220944763809048,0.16220944763809048,8,1.4022967355575815,1.6388287150492216
retrospective_2025_2026,shared_extra_conservative,1.3959800835956104,0.16220944763809048,0.16220944763809048,8,1.4022967355575815,1.6388287150492216
retrospective_2025_2026,shared_extra_minimum,1.3897200832207421,0.1669582604348913,0.1702074481379655,8,1.4022967355575815,1.6388287150492216
retrospective_2025_2026,shared_xgb_conservative_stack50,1.2526775255619433,0.07723069232691827,0.29967508122969255,8,1.4022967355575815,1.6388287150492216
retrospective_2025_2026,shared_xgb_geomean_stack50,1.2526775255619433,0.07723069232691827,0.29967508122969255,8,1.4022967355575815,1.6388287150492216
retrospective_2025_2026,shared_xgb_minimum_stack50,1.2606941611746332,0.0664833791552112,0.28767808047988,8,1.4022967355575815,1.6388287150492216
retrospective_2025_2026,shared_hist_minimum_anchor25,1.1791030255861463,0.07323169207698076,0.42939265183704073,8,1.4022967355575815,1.6388287150492216
retrospective_2025_2026,shared_hist_geomean_stack50,1.2647806900601264,0.05823544113971507,0.284928767808048,8,1.4022967355575815,1.6388287150492216
