rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap
0.15,220,0.8700564971751413,20,0,0.45454545454545453,0.3379032258064516,1.3451941852896507,0.586314204401757,57.39769941877339,1.3451941852896507,1.3451941852896507,1,1,0.8305084745762712,0.9096045197740114,1.2698412698412698,0.786046511627907,1.3451941852896507,0.8700564971751413,0.8700564971751413,0.5886363636363636,1.2886363636363636,4,shared_hist_minimum,rolling,0.15,20,0,0,0.0,0.0,0,0
0.15,170,0.672316384180791,40,0,0.4764705882352941,0.3379032258064516,1.4100800224624455,0.586314204401757,71.78293512266207,1.4100800224624455,1.4100800224624455,1,1,0.652542372881356,0.711864406779661,1.1975417032484637,0.7151515151515152,1.4100800224624455,0.672316384180791,0.672316384180791,0.33249999999999996,1.0818181818181818,4,shared_hist_minimum,rolling,0.15,40,0,0,0.0,0.0,0,0
0.15,120,0.4745762711864407,60,0,0.5833333333333334,0.3379032258064516,1.7263325377883851,0.586314204401757,80.16139883732244,1.7263325377883851,1.7263325377883851,1,1,0.4152542372881356,0.5141242937853108,1.3880597014925373,0.6695652173913044,1.7263325377883851,0.4745762711864407,0.4745762711864407,0.21,1.1931818181818181,4,shared_hist_minimum,rolling,0.15,60,0,0,0.0,0.0,0,0
0.15,129,0.5101694915254238,120,0,0.5348837209302325,0.3379032258064516,1.5829494366431702,0.586314204401757,86.8766570856629,1.5829494366431702,1.5829494366431702,1,1,0.4548022598870057,0.5536723163841808,1.435897435897436,0.8064516129032258,1.5829494366431702,0.5101694915254238,0.5101694915254238,0.07954545454545454,1.209090909090909,4,shared_hist_minimum,rolling,0.15,120,0,0,0.0,0.0,0,0
0.15,108,0.42711864406779665,250,0,0.5370370370370371,0.3379032258064516,1.589322018916291,0.586314204401757,82.91831326195914,1.589322018916291,1.589322018916291,1,1,0.37570621468926557,0.4745762711864407,1.3459972862957938,0.6893203883495146,1.589322018916291,0.42711864406779665,0.42711864406779665,0.09545454545454546,0.91,4,shared_hist_minimum,rolling,0.15,250,0,0,0.0,0.0,0,0
0.15,97,0.38361581920903953,40,3,0.5051546391752577,0.3379032258064516,1.4949683832394263,0.586314204401757,83.78809131202419,1.4949683832394263,1.4949683832394263,1,1,0.3559322033898305,0.4152542372881356,1.0281923714759538,0.4891304347826087,1.4949683832394263,0.38361581920903953,0.38361581920903953,0.17500000000000002,0.6522727272727272,4,shared_hist_minimum,rolling,0.15,40,3,0,0.0,0.0,0,0
0.15,80,0.3163841807909605,60,3,0.55,0.3379032258064516,1.6276849642004776,0.586314204401757,66.80861334293536,1.6276849642004776,1.6276849642004776,1,1,0.2768361581920904,0.3559322033898305,0.9253731343283582,0.49333333333333335,1.6276849642004776,0.3163841807909605,0.3163841807909605,0.17500000000000002,0.7159090909090909,4,shared_hist_minimum,rolling,0.15,60,3,0,0.0,0.0,0,0
0.15,83,0.32824858757062153,120,3,0.43373493975903615,0.3379032258064516,1.2836069816257871,0.586314204401757,65.28196296985111,1.2836069816257871,1.2836069816257871,1,1,0.2768361581920904,0.3559322033898305,0.6940298507462687,0.6538461538461539,1.2836069816257871,0.32824858757062153,0.32824858757062153,0.07954545454545454,0.6363636363636364,4,shared_hist_minimum,rolling,0.15,120,3,0,0.0,0.0,0,0
0.18,249,0.9847457627118644,20,0,0.44176706827309237,0.3379032258064516,1.307377481285524,0.586314204401757,55.9344436375152,1.307377481285524,1.307377481285524,1,1,0.9491525423728814,1.0084745762711864,1.2338308457711442,0.8032786885245902,1.307377481285524,0.9847457627118644,0.9847457627118644,0.6045454545454545,1.5113636363636365,4,shared_hist_minimum,rolling,0.18,20,0,0,0.0,0.0,0,0
0.18,222,0.8779661016949153,40,0,0.42342342342342343,0.3379032258064516,1.2530907996301792,0.586314204401757,55.80070010221779,1.2530907996301792,1.2530907996301792,1,1,0.8502824858757062,0.9096045197740114,1.0094979647218454,0.7972350230414746,1.2530907996301792,0.8779661016949153,0.8779661016949153,0.42,1.3681818181818182,4,shared_hist_minimum,rolling,0.18,40,0,0,0.0,0.0,0,0
