candidate,breakdown,group,n_scope,n_signals,frequency,base_rate,hit_rate,lift,forward_benefit_bps
shared_extra_geomean,overall,all,2020,221,0.5217537942664419,0.26782178217821784,0.3755656108597285,1.4022967355575815,49.42015317910317
shared_extra_geomean,year,2025,1235,128,0.5047887323943662,0.22186234817813766,0.2578125,1.1620380930656935,1.3116861821915515
shared_extra_geomean,quarter,2025Q1,285,30,0.5384615384615384,0.15087719298245614,0.26666666666666666,1.7674418604651163,31.457364488207
shared_extra_geomean,quarter,2025Q2,295,88,1.4000000000000001,0.16610169491525423,0.19318181818181818,1.1630333951762524,-20.161351093056375
shared_extra_geomean,quarter,2025Q3,330,7,0.10769230769230768,0.34545454545454546,1.0,2.8947368421052633,119.57671097669186
shared_extra_geomean,quarter,2025Q4,325,3,0.04615384615384615,0.20923076923076922,0.3333333333333333,1.5931372549019607,53.778938675475445
shared_extra_geomean,year,2026,785,93,0.5786666666666667,0.3401273885350318,0.5376344086021505,1.5806854335306673,115.63395721786324
shared_extra_geomean,quarter,2026Q1,270,71,1.2909090909090908,0.2851851851851852,0.5915492957746479,2.074263764404609,133.03056684174817
shared_extra_geomean,quarter,2026Q2,310,17,0.2644444444444444,0.3032258064516129,0.17647058823529413,0.5819774718397998,6.920079202354838
shared_extra_geomean,quarter,2026Q3,205,5,0.125,0.4682926829268293,1.0,2.1354166666666665,238.22928581142642
shared_extra_geomean,currency,TJS,404,41,0.48397976391231035,0.2995049504950495,0.4878048780487805,1.6287038903446887,59.72513699592987
shared_extra_geomean,currency,UZS,404,46,0.5430016863406408,0.2698019801980198,0.45652173913043476,1.6920622257678497,67.7320806012663
shared_extra_geomean,currency,KGS,404,45,0.5311973018549747,0.24257425742574257,0.26666666666666666,1.0993197278911564,37.77765806606415
shared_extra_geomean,currency,AMD,404,47,0.554806070826307,0.2623762376237624,0.3404255319148936,1.297470895222802,42.23282397226701
shared_extra_geomean,currency,KZT,404,42,0.4957841483979764,0.26485148514851486,0.3333333333333333,1.2585669781931463,39.82167115288072
shared_extra_conservative,overall,all,2020,222,0.524114671163575,0.26782178217821784,0.3738738738738739,1.3959800835956104,48.93299368803829
shared_extra_conservative,year,2025,1235,129,0.5087323943661972,0.22186234817813766,0.2558139534883721,1.1530300458326261,0.8462525386295926
shared_extra_conservative,quarter,2025Q1,285,31,0.5564102564102564,0.15087719298245614,0.25806451612903225,1.7104276069017255,28.548118735771258
shared_extra_conservative,quarter,2025Q2,295,88,1.4000000000000001,0.16610169491525423,0.19318181818181818,1.1630333951762524,-20.161351093056375
shared_extra_conservative,quarter,2025Q3,330,7,0.10769230769230768,0.34545454545454546,1.0,2.8947368421052633,119.57671097669186
shared_extra_conservative,quarter,2025Q4,325,3,0.04615384615384615,0.20923076923076922,0.3333333333333333,1.5931372549019607,53.778938675475445
shared_extra_conservative,year,2026,785,93,0.5786666666666667,0.3401273885350318,0.5376344086021505,1.5806854335306673,115.63395721786324
shared_extra_conservative,quarter,2026Q1,270,71,1.2909090909090908,0.2851851851851852,0.5915492957746479,2.074263764404609,133.03056684174817
shared_extra_conservative,quarter,2026Q2,310,17,0.2644444444444444,0.3032258064516129,0.17647058823529413,0.5819774718397998,6.920079202354838
shared_extra_conservative,quarter,2026Q3,205,5,0.125,0.4682926829268293,1.0,2.1354166666666665,238.22928581142642
shared_extra_conservative,currency,TJS,404,41,0.48397976391231035,0.2995049504950495,0.4878048780487805,1.6287038903446887,59.72513699592987
shared_extra_conservative,currency,UZS,404,46,0.5430016863406408,0.2698019801980198,0.45652173913043476,1.6920622257678497,67.7320806012663
shared_extra_conservative,currency,KGS,404,45,0.5311973018549747,0.24257425742574257,0.26666666666666666,1.0993197278911564,37.77765806606415
shared_extra_conservative,currency,AMD,404,47,0.554806070826307,0.2623762376237624,0.3404255319148936,1.297470895222802,42.23282397226701
shared_extra_conservative,currency,KZT,404,43,0.5075885328836426,0.26485148514851486,0.32558139534883723,1.2292979787002827,37.52978917636486
shared_extra_minimum,overall,all,2020,223,0.5264755480607083,0.26782178217821784,0.3721973094170404,1.3897200832207421,49.94379433446657
