candidate,control,h,metric,block_dates,draws,estimate,ci_lo,ci_hi,difference,delta_lo,delta_hi
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,1,lift,20,1000,1.9432764846191137,1.779401977359433,2.1145390785339355,-0.0002464134459119194,-0.0019187384627213865,0.0016419152188315625
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,1,sym,20,1000,31.387617404971483,25.43237672809173,38.32572663478137,-0.05123682222068382,-0.1495479482921434,8.881784196993174e-17
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,1,forward,20,1000,95.25132439343908,83.44849135593867,109.03868150408015,-0.10885644400559613,-0.4109385445765902,0.03865882502008695
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,3,lift,20,1000,2.4287940172353553,2.1388212780359104,2.7618429811340732,0.00012028671937436286,-0.002260522227755468,0.0038452935509763917
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,3,sym,20,1000,61.97811919743565,50.16136026559529,76.9226650926778,0.012711066663079862,-0.07423871918819422,0.1285468776834726
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,3,forward,20,1000,124.00312874904773,104.85108692637372,143.92912032356585,-0.18385990385718287,-0.5129571201030728,0.0
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,5,lift,20,1000,2.5056280474792176,2.1900284334266393,2.8701676076465827,-0.0035601776836977628,-0.011430666647633947,0.0010584925513026466
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,5,sym,20,1000,74.65072543776083,59.489071315338585,92.4973437668814,0.09933208734138077,-3.552713678800299e-16,0.2890350881579141
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,5,forward,20,1000,133.54001086380183,109.37215347955355,157.453860862339,-0.1937133258982442,-0.5934105873635133,1.4210854715202004e-14
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,10,lift,20,1000,2.4764026783798587,2.130375390615552,2.9082930257067177,-0.0029130272355830655,-0.011324016185904973,0.003358490563828064
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,10,sym,20,1000,79.73877304880307,58.57677912074059,100.49577046504145,0.2688579097691246,0.0,0.7192009463791783
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,10,forward,20,1000,133.2281456241926,100.14873069265795,163.89869332288373,0.1240095541189703,-0.2179676995698287,0.6047178228548936
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,20,lift,20,1000,2.5227586847101,2.1004445929444535,3.010376387197085,-0.0022286987415007786,-0.01370381361626124,0.007162385820234251
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,20,sym,20,1000,88.99204578015097,56.13268757853221,119.52877064696908,0.4448103303913342,-3.552713678800299e-16,1.1476982140856424
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,20,forward,20,1000,130.73264273996864,68.80938284667957,183.4254852264958,0.5013939789913024,-0.11716221061073426,1.6338413715109688
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,1,lift,50,1000,1.9432764846191137,1.7485562559259864,2.138819560353729,-0.0002464134459119194,-0.001791736460742399,0.0012856860225740673
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,1,sym,50,1000,31.387617404971483,25.097037689569202,38.48542997028078,-0.05123682222068382,-0.13908894626106924,0.0
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,1,forward,50,1000,95.25132439343908,80.65535724020428,110.29456147312658,-0.10885644400559613,-0.3751062736707638,0.042932587575739894
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,3,lift,50,1000,2.4287940172353553,2.080445915277016,2.8206313169186403,0.00012028671937436286,-0.0018564365668282566,0.0036231865775006138
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,3,sym,50,1000,61.97811919743565,48.67953244514518,77.45554888240694,0.012711066663079862,-0.06858024533105897,0.11649938673151734
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,3,forward,50,1000,124.00312874904773,103.95910471094814,143.42342428198285,-0.18385990385718287,-0.47638919966865245,0.0
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,5,lift,50,1000,2.5056280474792176,2.128939353995862,2.911732253527671,-0.0035601776836977628,-0.01077204377123091,0.0013533030187221167
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,5,sym,50,1000,74.65072543776083,58.627843898329594,92.21608369167376,0.09933208734138077,-1.4210854715202004e-14,0.2892820415534992
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,5,forward,50,1000,133.54001086380183,107.99463287504105,158.51897190707388,-0.1937133258982442,-0.5539443104188642,0.0
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,10,lift,50,1000,2.4764026783798587,2.076231872956151,2.9264405572226164,-0.0029130272355830655,-0.01155409117999905,0.003948394241584883
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,10,sym,50,1000,79.73877304880307,60.91592912224881,101.56296496266229,0.2688579097691246,0.0,0.6543886025788581
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,10,forward,50,1000,133.2281456241926,96.718729738175,169.55685313566966,0.1240095541189703,-0.21458805030856923,0.5391067159781406
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,20,lift,50,1000,2.5227586847101,2.101053696169083,3.0788878576463583,-0.0022286987415007786,-0.013459763214580566,0.008077019565737482
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,20,sym,50,1000,88.99204578015097,63.42497162628075,120.74042725324215,0.4448103303913342,-1.4210854715202004e-14,1.0427485441226714
dual_gate_meta_precision_rate120_cap2,ap26_core_mature_precision_calendar_fallback_cap2,20,forward,50,1000,130.73264273996864,55.67109713732036,203.79736269193907,0.5013939789913024,-0.12039019893342555,1.5168298772063444
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,1,lift,20,1000,1.9432764846191137,1.779401977359433,2.1145390785339355,0.0003272909466591756,-0.011157349454530441,0.010988880664976134
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,1,sym,20,1000,31.387617404971483,25.43237672809173,38.32572663478137,-0.1827765384859319,-0.9433662957530162,0.49916310438491024
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,1,forward,20,1000,95.25132439343908,83.44849135593867,109.03868150408015,-0.10476160209751129,-1.1550960980497837,1.0697523778547329
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,3,lift,20,1000,2.4287940172353553,2.1388212780359104,2.7618429811340732,-0.0027610394349433243,-0.029350550243703588,0.020724033428529225
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,3,sym,20,1000,61.97811919743565,50.16136026559529,76.9226650926778,-0.6763180876067665,-2.0929890580445627,0.4880865522060263
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,3,forward,20,1000,124.00312874904773,104.85108692637372,143.92912032356585,0.37904890411775227,-2.2130572465730443,4.232645383980457
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,5,lift,20,1000,2.5056280474792176,2.1900284334266393,2.8701676076465827,-0.015335666777584578,-0.057455367054470054,0.022408226759921157
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,5,sym,20,1000,74.65072543776083,59.489071315338585,92.4973437668814,-1.1727077816396445,-3.1734545637997527,0.4143075955540528
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,5,forward,20,1000,133.54001086380183,109.37215347955355,157.453860862339,0.799435945252668,-2.4802728024501355,5.6235171436997415
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,10,lift,20,1000,2.4764026783798587,2.130375390615552,2.9082930257067177,-0.009111521836901115,-0.057997758944803045,0.042212646898948526
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,10,sym,20,1000,79.73877304880307,58.57677912074059,100.49577046504145,-2.7356261538686653,-5.928952123717837,-0.06691419029820024
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,10,forward,20,1000,133.2281456241926,100.14873069265795,163.89869332288373,0.7580208036175122,-2.122888887448685,3.914983437128084
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,20,lift,20,1000,2.5227586847101,2.1004445929444535,3.010376387197085,-0.07463406777123671,-0.1560396125175714,-0.007283921970807023
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,20,sym,20,1000,88.99204578015097,56.13268757853221,119.52877064696908,-3.553998588468005,-8.679262897302875,0.24453026416341841
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,20,forward,20,1000,130.73264273996864,68.80938284667957,183.4254852264958,-1.6378168089297276,-6.599106425200113,1.9557999290431922
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,1,lift,50,1000,1.9432764846191137,1.7485562559259864,2.138819560353729,0.0003272909466591756,-0.010220840511536438,0.013715518824648039
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,1,sym,50,1000,31.387617404971483,25.097037689569202,38.48542997028078,-0.1827765384859319,-0.9512960500424681,0.5470669752899989
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,1,forward,50,1000,95.25132439343908,80.65535724020428,110.29456147312658,-0.10476160209751129,-1.0525637473903793,1.0724843235418948
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,3,lift,50,1000,2.4287940172353553,2.080445915277016,2.8206313169186403,-0.0027610394349433243,-0.024626052759590254,0.02229824595971159
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,3,sym,50,1000,61.97811919743565,48.67953244514518,77.45554888240694,-0.6763180876067665,-1.879842490040351,0.5754228019389851
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,3,forward,50,1000,124.00312874904773,103.95910471094814,143.42342428198285,0.37904890411775227,-2.0770476670511884,4.21830824921347
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,5,lift,50,1000,2.5056280474792176,2.128939353995862,2.911732253527671,-0.015335666777584578,-0.04704366596160927,0.023626295354825966
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,5,sym,50,1000,74.65072543776083,58.627843898329594,92.21608369167376,-1.1727077816396445,-2.761815817897078,0.31262207236005574
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,5,forward,50,1000,133.54001086380183,107.99463287504105,158.51897190707388,0.799435945252668,-2.089135270612877,5.619120074598479
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,10,lift,50,1000,2.4764026783798587,2.076231872956151,2.9264405572226164,-0.009111521836901115,-0.049016686098327135,0.05033027435389851
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,10,sym,50,1000,79.73877304880307,60.91592912224881,101.56296496266229,-2.7356261538686653,-6.192450551263671,-0.20965926953084987
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,10,forward,50,1000,133.2281456241926,96.718729738175,169.55685313566966,0.7580208036175122,-1.6523451869477122,3.9324097461354772
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,20,lift,50,1000,2.5227586847101,2.101053696169083,3.0788878576463583,-0.07463406777123671,-0.1461301774536411,-0.0040447853311530455
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,20,sym,50,1000,88.99204578015097,63.42497162628075,120.74042725324215,-3.553998588468005,-8.839910884568715,-0.08368789357712288
dual_gate_meta_precision_rate120_cap2,ap26_guarded_core_mature_precision_fallback_cap2,20,forward,50,1000,130.73264273996864,55.67109713732036,203.79736269193907,-1.6378168089297276,-6.696563621024488,2.9280491517671714
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,1,lift,20,1000,1.9432764846191137,1.779401977359433,2.1145390785339355,-0.007660097918863018,-0.022215127889254598,0.0019537650116494758
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,1,sym,20,1000,31.387617404971483,25.43237672809173,38.32572663478137,-1.5555074320965865,-2.9199426701612823,-0.44416289906448037
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,1,forward,20,1000,95.25132439343908,83.44849135593867,109.03868150408015,-2.9440661330578735,-5.3718860668597435,-1.1421004391480771
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,3,lift,20,1000,2.4287940172353553,2.1388212780359104,2.7618429811340732,-0.0249393712157171,-0.07352614826169067,0.008637788842786506
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,3,sym,20,1000,61.97811919743565,50.16136026559529,76.9226650926778,-2.9061959879714934,-5.709459502031388,-0.9356032653553567
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,3,forward,20,1000,124.00312874904773,104.85108692637372,143.92912032356585,-1.6749176824482674,-4.799452245519962,1.1841930774843903
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,5,lift,20,1000,2.5056280474792176,2.1900284334266393,2.8701676076465827,-0.03525385801304903,-0.10382492389820312,0.015127690538214165
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,5,sym,20,1000,74.65072543776083,59.489071315338585,92.4973437668814,-3.653678179905654,-7.331081510713049,-0.9557016200893425
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,5,forward,20,1000,133.54001086380183,109.37215347955355,157.453860862339,-0.3963963439194913,-4.325052627727506,4.086025937733329
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,10,lift,20,1000,2.4764026783798587,2.130375390615552,2.9082930257067177,-0.0235978964418031,-0.10277465562012192,0.04242457042484635
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,10,sym,20,1000,79.73877304880307,58.57677912074059,100.49577046504145,-4.427396618620747,-8.815179991080875,-1.3158695734179937
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,10,forward,20,1000,133.2281456241926,100.14873069265795,163.89869332288373,1.3750939434727911,-2.686330185873349,5.447815836295807
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,20,lift,20,1000,2.5227586847101,2.1004445929444535,3.010376387197085,0.011329393697669943,-0.06986460398749539,0.11306917204185069
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,20,sym,20,1000,88.99204578015097,56.13268757853221,119.52877064696908,-2.2361057373188515,-6.4031765021970894,1.1857751248479482
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,20,forward,20,1000,130.73264273996864,68.80938284667957,183.4254852264958,4.370652258062137,-0.3088264220190744,10.341807157142657
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,1,lift,50,1000,1.9432764846191137,1.7485562559259864,2.138819560353729,-0.007660097918863018,-0.022424425445288464,0.0030803682208808618
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,1,sym,50,1000,31.387617404971483,25.097037689569202,38.48542997028078,-1.5555074320965865,-2.9438551744611563,-0.39046376617576595
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,1,forward,50,1000,95.25132439343908,80.65535724020428,110.29456147312658,-2.9440661330578735,-5.547350938599246,-0.7535368074557391
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,3,lift,50,1000,2.4287940172353553,2.080445915277016,2.8206313169186403,-0.0249393712157171,-0.07374991677689241,0.014564456701742718
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,3,sym,50,1000,61.97811919743565,48.67953244514518,77.45554888240694,-2.9061959879714934,-5.481847100504754,-0.7049122709868654
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,3,forward,50,1000,124.00312874904773,103.95910471094814,143.42342428198285,-1.6749176824482674,-4.937949696200087,1.0728050998046488
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,5,lift,50,1000,2.5056280474792176,2.128939353995862,2.911732253527671,-0.03525385801304903,-0.09760178662023519,0.02113086607747794
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,5,sym,50,1000,74.65072543776083,58.627843898329594,92.21608369167376,-3.653678179905654,-7.307553014247387,-0.6518083496878307
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,5,forward,50,1000,133.54001086380183,107.99463287504105,158.51897190707388,-0.3963963439194913,-4.503592537845442,4.0241840859521885
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,10,lift,50,1000,2.4764026783798587,2.076231872956151,2.9264405572226164,-0.0235978964418031,-0.09392659659995388,0.035827972411320845
dual_gate_meta_precision_rate120_cap2,weekly_optimal_stopping_logit_ap37_fallback_cap2,10,sym,50,1000,79.73877304880307,60.91592912224881,101.56296496266229,-4.427396618620747,-8.59301900792621,-1.0117426884902159
