rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,h,candidate,selection,selected_validation_lift,selected_validation_frequency
0.25,703,1.0262773722627736,0,0,0.6059743954480796,0.5147239263803681,1.1772804107036587,0.525035824660325,19.218108434886016,1.1076904055390702,1.205978705978706,3,3,0.7737226277372263,1.2043795620437956,1.0884412992197423,0.9255014326647565,1,anchor_trend,posthoc_diagnostic,,
0.25,703,1.0262773722627736,0,0,0.46088193456614507,0.3539877300613497,1.3019714962613802,0.5311291827756299,34.42752436327345,1.1428326474622772,1.4150518251464623,3,3,0.7737226277372263,1.2043795620437956,1.1946441155743481,0.9255014326647565,3,anchor_trend,posthoc_diagnostic,,
0.25,703,1.0262773722627736,0,0,0.4139402560455192,0.294478527607362,1.405672119487909,0.5371046195652174,47.440287512625716,1.2269291964996023,1.4212204905635561,3,3,0.7737226277372263,1.2043795620437956,1.2490421455938696,0.9255014326647565,5,anchor_trend,posthoc_diagnostic,,
0.25,703,1.0338235294117646,0,0,0.3485064011379801,0.22812982998454404,1.5276669480777312,0.5345856762532383,73.51053553613967,1.283932135728543,1.5894465894465895,3,3,0.7794117647058824,1.213235294117647,1.307070707070707,0.9255014326647565,10,anchor_trend,posthoc_diagnostic,,
0.25,686,1.0238805970149254,0,0,0.2434402332361516,0.16577708006279435,1.4684794372294372,0.501371448774535,81.95139185449742,1.2916666666666665,1.4093233082706769,3,3,0.7910447761194029,1.1940298507462686,1.312965425531915,0.9236417033773862,20,anchor_trend,posthoc_diagnostic,,
