rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate
0.2,1176,2.2930362116991643,0,0,0.429421768707483,0.38582995951417004,1.112981918895575,0.5894389642118252,35.143857811745775,1.0938138710996048,1.0986005636577174,2,2,1.7451253481894151,2.651810584958217,1.0448392554991541,0.9718189581554227,anchor_pct90
0.2,759,1.4799442896935935,120,0,0.4295125164690382,0.38582995951417004,1.1132171203342334,0.5894389642118252,42.8163401243221,1.057670155756999,1.176872262365554,2,2,1.3161559888579388,1.5988857938718664,1.0401955254747133,0.9416445623342176,anchor_pct90
0.2,774,1.5091922005571032,250,0,0.4496124031007752,0.38582995951417004,1.1653123144374762,0.5894389642118252,53.70384999218722,1.0982802589419995,1.150353486501995,2,2,1.4428969359331476,1.6476323119777159,1.0817159351050065,0.9479843953185956,anchor_pct90
0.2,836,1.63008356545961,500,0,0.4461722488038278,0.38582995951417004,1.1563960698273397,0.5894389642118252,54.462574441838406,1.1211309198293777,1.1641566201356834,2,2,1.394150417827298,1.7451253481894151,1.0506763463119984,0.9494584837545126,anchor_pct90
0.2,342,0.6668523676880224,250,3,0.4590643274853801,0.38582995951417004,1.1898099568613734,0.5894389642118252,35.41031765908366,1.1755333457487533,1.1846955842366609,2,2,0.6239554317548747,0.692200557103064,1.110514865844815,0.8783382789317508,anchor_pct90
0.2,209,0.4075208913649025,250,5,0.45933014354066987,0.38582995951417004,1.1904989029857866,0.5894389642118252,65.51757492721612,1.095847982588314,1.2020875783845733,2,2,0.3802228412256268,0.4192200557103064,1.049698972966592,0.7647058823529411,anchor_pct90
0.25,1315,2.564066852367688,0,0,0.43193916349809885,0.38582995951417004,1.119506541280487,0.5894389642118252,32.51125911630264,1.1031283138918344,1.1050970120229597,2,2,2.1643454038997216,2.9637883008356547,1.067695114213198,0.9786259541984733,anchor_pct90
0.25,904,1.762674094707521,120,0,0.4303097345132743,0.38582995951417004,1.1152833622746983,0.5894389642118252,45.16735340500112,1.0854289318755255,1.1744926529645685,2,2,1.6573816155988859,1.871866295264624,1.066456619406033,0.9566184649610678,anchor_pct90
0.25,912,1.7782729805013928,250,0,0.43969298245614036,0.38582995951417004,1.139603008044771,0.5894389642118252,50.80916998941022,1.1003452500278426,1.1283696240270613,2,2,1.6573816155988859,1.9011142061281336,1.0785437476120299,0.9592061742006616,anchor_pct90
0.25,1009,1.9674094707520893,500,0,0.4301288404360753,0.38582995951417004,1.1148145182341092,0.5894389642118252,45.53030977357952,1.0807112269595978,1.1171625850580869,2,2,1.7061281337047354,2.0766016713091924,1.0713281380329354,0.9651394422310757,anchor_pct90
0.25,396,0.7721448467966574,250,3,0.45707070707070707,0.38582995951417004,1.1846428609282753,0.5894389642118252,38.20221883790471,1.1482415204992045,1.1844866139081387,2,2,0.7116991643454039,0.8384401114206128,1.1484444444444444,0.9002557544757033,anchor_pct90
0.25,232,0.4523676880222841,250,5,0.4698275862068966,0.38582995951417004,1.2177063357093751,0.5894389642118252,59.66775037882306,1.081272831567189,1.2389180122359225,2,2,0.4192200557103064,0.4972144846796657,1.107002801120448,0.7973568281938326,anchor_pct90
0.3,1405,2.7395543175487465,0,0,0.4327402135231317,0.38582995951417004,1.121582715007487,0.5894389642118252,29.10936656333366,1.1062263975177533,1.1066159301584304,2,2,2.437325905292479,3.071030640668524,1.0563210055595842,0.9785714285714285,anchor_pct90
0.3,993,1.9362116991643454,120,0,0.43605236656596175,0.38582995951417004,1.1301672040062178,0.5894389642118252,42.01156175056226,1.111528870879763,1.1816896365378287,2,2,1.8231197771587744,2.066852367688022,1.0634384883195578,0.9655870445344129,anchor_pct90
0.3,1022,1.992757660167131,250,0,0.44031311154598823,0.38582995951417004,1.1412102681202423,0.5894389642118252,48.5576956057884,1.121951219512195,1.133883556628133,2,2,1.8231197771587744,2.183844011142061,1.053924814242625,0.9665683382497542,anchor_pct90
0.3,1162,2.265738161559889,500,0,0.43201376936316693,0.38582995951417004,1.1196999059045354,0.5894389642118252,43.235560001626574,1.1078751550227366,1.1205498326595351,2,2,1.998607242339833,2.4275766016713094,1.050908861132759,0.9706136560069144,anchor_pct90
0.3,436,0.8501392757660168,250,3,0.45871559633027525,0.38582995951417004,1.1889061101109968,0.5894389642118252,39.28863579764011,1.1372007366482506,1.1925550721568778,2,2,0.7799442896935933,0.9066852367688022,1.129804205946338,0.9164733178654292,anchor_pct90
0.3,251,0.4894150417827298,250,5,0.44621513944223107,0.38582995951417004,1.1565072344410396,0.5894389642118252,51.19954794585212,1.0417105984564126,1.1734975756509705,2,2,0.44846796657381616,0.5264623955431755,0.9935829901350446,0.8170731707317073,anchor_pct90
0.35,1491,2.907242339832869,0,0,0.43594902749832326,0.38582995951417004,1.1298993682275535,0.5894389642118252,27.74530304710918,1.109998508241963,1.1106923261510109,2,2,2.5153203342618387,3.383008356545961,1.0843737138153382,0.9838492597577388,anchor_pct90
0.35,1077,2.1,120,0,0.4401114206128134,0.38582995951417004,1.1406875224697262,0.5894389642118252,45.613170038612004,1.1407129455909943,1.1885853021952943,2,2,1.9791086350974931,2.2910863509749304,1.091832025842178,0.9692164179104478,anchor_pct90
0.35,1160,2.2618384401114207,250,0,0.4396551724137931,0.38582995951417004,1.1395050113977638,0.5894389642118252,44.81976843663902,1.1315617247309866,1.1329419258680202,2,2,2.086350974930362,2.3593314763231197,1.077652389142929,0.9714285714285714,anchor_pct90
0.35,1291,2.5172701949860725,500,0,0.42835011618900076,0.38582995951417004,1.1102043934804111,0.5894389642118252,35.14295674819065,1.0939282580847707,1.1099690532556652,2,2,2.2423398328690807,2.768802228412256,1.057314948102129,0.9766718506998445,anchor_pct90
0.35,491,0.9573816155988858,250,3,0.45213849287169044,0.38582995951417004,1.1718594726055356,0.5894389642118252,32.80733049439071,1.1284530386740332,1.1705774854440802,2,2,0.8676880222841226,1.0139275766016713,1.0707903780068728,0.9259259259259259,anchor_pct90
0.35,278,0.5420612813370473,250,5,0.4460431654676259,0.38582995951417004,1.1560615096590094,0.5894389642118252,48.263949398060845,1.0521040828854562,1.1698800064399353,2,2,0.5069637883008357,0.575208913649025,1.0625483954228685,0.8388278388278388,anchor_pct90
0.4,1579,3.07883008356546,0,0,0.4388853704876504,0.38582995951417004,1.1375098269721895,0.5894389642118252,25.862224783127967,1.114406067094054,1.1167370760240156,2,2,2.6225626740947074,3.4317548746518107,1.088955223880597,0.9872935196950444,anchor_pct90
0.4,1167,2.2754874651810586,120,0,0.4370179948586118,0.38582995951417004,1.1326699342085742,0.5894389642118252,45.81705424268345,1.1585365853658536,1.1705120385066854,2,2,2.203342618384401,2.3983286908077996,1.0934472934472934,0.9733218588640276,anchor_pct90
0.4,1270,2.4763231197771587,250,0,0.431496062992126,0.38582995951417004,1.1183581066007884,0.5894389642118252,37.4424493776824,1.1030505643765314,1.1125715590417626,2,2,2.2813370473537606,2.573816155988858,1.0579821200510857,0.9762845849802372,anchor_pct90
0.4,1399,2.727855153203343,500,0,0.4281629735525375,0.38582995951417004,1.1097193543281927,0.5894389642118252,31.12340765018132,1.0903380689292292,1.1063082151559744,2,2,2.456824512534819,3.022284122562674,1.062937062937063,0.9806312769010043,anchor_pct90
0.4,530,1.033426183844011,250,3,0.44528301886792454,0.38582995951417004,1.1540913500564256,0.5894389642118252,28.52682040981769,1.1088718926748065,1.1532458199783084,2,2,0.9554317548746518,1.0821727019498608,1.069113149847095,0.940952380952381,anchor_pct90
0.4,297,0.579108635097493,250,5,0.45454545454545453,0.38582995951417004,1.1780978727463511,0.5894389642118252,41.36555592722805,1.0858432840254264,1.1899072139811089,2,2,0.5362116991643454,0.6142061281337048,1.0920255444571803,0.8493150684931506,anchor_pct90
0.2,1177,2.2949860724233986,0,0,0.4316057774001699,0.38582995951417004,1.118642466084386,0.5921393842848555,34.73141642433997,1.0860905911809133,1.0871837692332575,2,2,1.9693593314763231,2.4080779944289694,1.0300987846746845,0.9658703071672355,anchor_multiscale
0.2,801,1.5618384401114205,120,0,0.4469413233458177,0.38582995951417004,1.1583893690075233,0.5921393842848555,47.985906354878196,1.1352170052749777,1.1872807603320443,2,2,1.3454038997214486,1.6573816155988859,1.0541562934462803,0.9409547738693468,anchor_multiscale
0.2,802,1.5637883008356548,250,0,0.46508728179551123,0.38582995951417004,1.2054203421142842,0.5921393842848555,58.02965128558204,1.1635893929032748,1.1704911276895051,2,2,1.4428969359331476,1.7158774373259054,1.1868831168831169,0.9510664993726474,anchor_multiscale
0.2,868,1.6924791086350974,500,0,0.44930875576036866,0.38582995951417004,1.1645253166087204,0.5921393842848555,52.30341654803912,1.1391296273368825,1.1477618126815812,2,2,1.4233983286908078,1.8426183844011141,1.0920255444571803,0.9501738122827347,anchor_multiscale
0.2,347,0.6766016713091922,250,3,0.49279538904899134,0.38582995951417004,1.2772346389832199,0.5921393842848555,48.37525753653383,1.208619140399107,1.260537793196069,2,2,0.6337047353760445,0.7409470752089137,1.18989898989899,0.8801169590643275,anchor_multiscale
0.2,210,0.4094707520891365,250,5,0.4666666666666667,0.38582995951417004,1.2095138160195873,0.5921393842848555,63.01111791422827,1.081272831567189,1.2252262162270533,2,2,0.3802228412256268,0.44846796657381616,1.1045962732919254,0.7560975609756098,anchor_multiscale
0.25,1308,2.5504178272980504,0,0,0.4380733944954128,0.38582995951417004,1.1354053351560018,0.5921393842848555,33.242987258372395,1.0839111671434805,1.0957228988091492,2,2,2.135097493036212,2.8467966573816157,1.0906404283429525,0.9746738296239448,anchor_multiscale
0.25,939,1.8309192200557105,120,0,0.44621938232161873,0.38582995951417004,1.1565182312008375,0.5921393842848555,45.983542358581836,1.135110294117647,1.183658837293572,2,2,1.637883008356546,1.9108635097493036,1.0614240055864421,0.9571734475374732,anchor_multiscale
0.25,930,1.8133704735376044,250,0,0.45698924731182794,0.38582995951417004,1.1844317322772455,0.5921393842848555,51.99524699895067,1.1436676666231902,1.1506608269652912,2,2,1.6086350974930363,1.988857938718663,1.1398246423627134,0.9535135135135135,anchor_multiscale
0.25,1019,1.986908077994429,500,0,0.45142296368989204,0.38582995951417004,1.1700049531102135,0.5921393842848555,49.22599177457175,1.137940379403794,1.1485628322818489,2,2,1.7256267409470751,2.213091922005571,1.0825823475480223,0.9585798816568047,anchor_multiscale
0.25,397,0.7740947075208915,250,3,0.47858942065491183,0.38582995951417004,1.2404153924634127,0.5921393842848555,41.05076186884496,1.180385574748817,1.2208711410329451,2,2,0.692200557103064,0.8481894150417828,1.1484444444444444,0.8877551020408163,anchor_multiscale
0.25,234,0.45626740947075206,250,5,0.47435897435897434,0.38582995951417004,1.229450856942987,0.5921393842848555,58.068443025402054,1.1202275913251423,1.2378576981015956,2,2,0.4094707520891365,0.5264623955431755,1.1144952058657642,0.7685589519650655,anchor_multiscale
