indicator,target,corridor,h,n_scope,n_signals,hit_rate,base_rate,lift,signals_per_week,weekly_max,calendar_gap_max_days,symmetric_bps,future_only_bps,decision_clock,reference,evaluation_period
ТЗ: уровень (нижний дециль),window_closing,KZT,3,655,161,0.4720496894409938,0.49923664122137407,0.9455429559139172,1.198936170212766,5,204,29.442209413410467,-3.9018285805376545,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,now_favourable,TJS,3,654,52,0.3076923076923077,0.37767584097859325,0.814699470569916,0.3876464323748669,3,207,-18.65306475340089,20.612138086906302,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,now_favourable,UZS,3,654,62,0.27419354838709675,0.3562691131498471,0.7696248096358853,0.46219382321618746,3,141,-23.208322882736752,5.062681991026964,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,now_favourable,KGS,3,654,52,0.23076923076923078,0.3486238532110092,0.6619433198380567,0.3876464323748669,3,187,-29.82667332567936,-6.315268597734459,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,now_favourable,AMD,3,654,51,0.35294117647058826,0.35932721712538224,0.9822277847309138,0.3801916932907348,3,123,-21.126785600602208,14.770446402512492,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,now_favourable,KZT,3,654,58,0.3620689655172414,0.3302752293577982,1.096264367816092,0.4323748668796592,3,120,-24.91943145751067,-3.9758594532810734,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,window_closing,TJS,3,655,52,0.46153846153846156,0.5312977099236641,0.8687002652519895,0.3872340425531915,3,207,-18.65306475340089,20.612138086906302,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,window_closing,UZS,3,655,62,0.3870967741935484,0.5129770992366413,0.7546082949308756,0.46170212765957447,3,141,-23.208322882736752,5.062681991026964,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,window_closing,KGS,3,655,52,0.34615384615384615,0.5145038167938931,0.6727916000913033,0.3872340425531915,3,187,-29.82667332567936,-6.315268597734459,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,window_closing,AMD,3,655,51,0.47058823529411764,0.5129770992366413,0.9173669467787114,0.3797872340425532,3,123,-21.126785600602208,14.770446402512492,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,window_closing,KZT,3,655,58,0.43103448275862066,0.49923664122137407,0.8633871137825582,0.4319148936170213,3,120,-24.91943145751067,-3.9758594532810734,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),now_favourable,TJS,3,654,129,0.35658914728682173,0.37767584097859325,0.9441672158930422,0.9616613418530352,6,108,0.7361378516619477,-3.997370770399963,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),now_favourable,UZS,3,654,129,0.32558139534883723,0.3562691131498471,0.9138636590478092,0.9616613418530352,6,108,-1.7264541198134804,-10.896876550813278,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),now_favourable,KGS,3,654,129,0.3333333333333333,0.3486238532110092,0.9561403508771928,0.9616613418530352,6,108,-0.6050981778833742,-8.056956080277551,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),now_favourable,AMD,3,654,49,0.30612244897959184,0.35932721712538224,0.8519322622666089,0.3652822151224707,6,224,-1.002198554890068,-10.87298909414293,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),now_favourable,KZT,3,654,111,0.26126126126126126,0.3302752293577982,0.791041041041041,0.8274760383386581,6,108,-8.834183859076363,-24.47512290319995,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),window_closing,TJS,3,655,130,0.5230769230769231,0.5312977099236641,0.9845269672855881,0.9680851063829787,6,108,0.7361378516619477,-3.997370770399963,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),window_closing,UZS,3,655,130,0.5307692307692308,0.5129770992366413,1.034684065934066,0.9680851063829787,6,108,-1.7264541198134804,-10.896876550813278,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),window_closing,KGS,3,655,130,0.4846153846153846,0.5145038167938931,0.9419082401278247,0.9680851063829787,6,108,-0.6050981778833742,-8.056956080277551,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),window_closing,AMD,3,655,50,0.48,0.5129770992366413,0.9357142857142856,0.37234042553191493,6,224,-1.002198554890068,-10.87298909414293,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),window_closing,KZT,3,655,112,0.42857142857142855,0.49923664122137407,0.8584534731323721,0.8340425531914895,6,108,-8.834183859076363,-24.475122903199942,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,now_favourable,TJS,3,654,95,0.4421052631578947,0.37767584097859325,1.1705945024504583,0.7082002129925453,5,231,-28.310223452546655,27.649665952925773,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,now_favourable,UZS,3,654,58,0.5344827586206896,0.3562691131498471,1.5002219920082875,0.4323748668796592,5,280,-28.706091646636523,52.72670807204982,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,now_favourable,KGS,3,654,78,0.48717948717948717,0.3486238532110092,1.3974358974358974,0.5814696485623003,5,284,-28.092931455283004,30.9911906179515,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,now_favourable,AMD,3,654,92,0.5217391304347826,0.35932721712538224,1.4519888991674377,0.6858359957401491,6,284,-23.23763195102315,39.80245671944926,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,now_favourable,KZT,3,654,66,0.4090909090909091,0.3302752293577982,1.2386363636363635,0.49201277955271566,5,287,-38.30231524428583,28.142428327175853,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,window_closing,TJS,3,655,96,0.6041666666666666,0.5312977099236641,1.1371527777777777,0.7148936170212766,5,231,-28.310223452546666,27.649665952925773,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,window_closing,UZS,3,655,59,0.6610169491525424,0.5129770992366413,1.2885895883777239,0.4393617021276596,5,280,-28.706091646636523,52.72670807204982,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,window_closing,KGS,3,655,79,0.620253164556962,0.5145038167938931,1.205536566127033,0.5882978723404255,5,284,-28.092931455283004,30.9911906179515,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,window_closing,AMD,3,655,93,0.6881720430107527,0.5129770992366413,1.3415258576548899,0.6925531914893618,6,284,-23.23763195102315,39.80245671944926,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,window_closing,KZT,3,655,67,0.5671641791044776,0.49923664122137407,1.1360628052398556,0.498936170212766,5,287,-38.30231524428583,28.142428327175853,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,now_favourable,TJS,5,652,139,0.7482014388489209,0.3205521472392638,2.33410209631338,1.038420490928495,2,37,71.2924775215622,135.66323295499797,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,now_favourable,UZS,5,652,137,0.7664233576642335,0.294478527607362,2.6026459854014594,1.023479188900747,2,43,76.8529432199477,141.62772548484278,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,now_favourable,KGS,5,652,139,0.7266187050359713,0.2929447852760736,2.4803947417981846,1.038420490928495,2,31,73.49534717243084,130.32204742112668,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,now_favourable,AMD,5,652,142,0.7464788732394366,0.29754601226993865,2.5087846667634675,1.0608324439701173,2,37,73.2510292961149,133.68750052398767,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,now_favourable,KZT,5,652,138,0.6811594202898551,0.2668711656441718,2.552390471430951,1.030949839914621,2,39,77.95080699199514,127.43739763572829,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,window_closing,TJS,5,653,139,0.8345323741007195,0.5513016845329249,1.5137490007993606,1.037313432835821,2,37,71.2924775215622,135.66323295499797,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,window_closing,UZS,5,653,137,0.8175182481751825,0.5191424196018377,1.5747475399952628,1.0223880597014925,2,43,76.8529432199477,141.62772548484278,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,window_closing,KGS,5,653,139,0.7913669064748201,0.5114854517611026,1.5471933830181364,1.037313432835821,2,31,73.49534717243084,130.32204742112668,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,window_closing,AMD,5,653,142,0.823943661971831,0.5206738131699847,1.5824565037282516,1.0597014925373134,2,37,73.2510292961149,133.68750052398767,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,window_closing,KZT,5,653,138,0.782608695652174,0.5022970903522205,1.5580593849416757,1.0298507462686568,2,39,77.95080699199514,127.43739763572829,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),now_favourable,TJS,5,652,92,0.22826086956521738,0.3205521472392638,0.7120865404618265,0.687299893276414,5,128,71.15270052642452,-21.262422361690273,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),now_favourable,UZS,5,652,97,0.25773195876288657,0.294478527607362,0.8752147766323023,0.7246531483457844,5,68,92.07124217210068,2.7047752792564865,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),now_favourable,KGS,5,652,108,0.25925925925925924,0.2929447852760736,0.8850106651153772,0.8068303094983991,5,90,72.78294206262996,-14.13502847454503,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),now_favourable,AMD,5,652,90,0.26666666666666666,0.29754601226993865,0.8962199312714776,0.6723585912486659,4,65,79.89354019788856,-8.33982012021609,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),now_favourable,KZT,5,652,83,0.27710843373493976,0.2668711656441718,1.0383603379033375,0.6200640341515474,5,52,85.33033973910055,3.3012750362737506,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),window_closing,TJS,5,653,92,0.44565217391304346,0.5513016845329249,0.8083635265700483,0.6865671641791045,5,128,71.15270052642452,-21.262422361690273,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),window_closing,UZS,5,653,97,0.4948453608247423,0.5191424196018377,0.9531977009396952,0.7238805970149254,5,68,92.07124217210068,2.7047752792564865,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),window_closing,KGS,5,653,108,0.4444444444444444,0.5114854517611026,0.8689288090485695,0.8059701492537313,5,90,72.78294206262996,-14.13502847454503,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),window_closing,AMD,5,653,90,0.5,0.5206738131699847,0.9602941176470587,0.6716417910447762,4,65,79.89354019788856,-8.33982012021609,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),window_closing,KZT,5,653,83,0.5060240963855421,0.5022970903522205,1.0074199235968264,0.6194029850746269,5,52,85.33033973910055,3.3012750362737506,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),now_favourable,TJS,5,652,105,0.3047619047619048,0.3205521472392638,0.950740487582593,0.7844183564567769,5,236,56.24106401548168,1.5019116095411111,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),now_favourable,UZS,5,652,140,0.2357142857142857,0.294478527607362,0.8004464285714284,1.0458911419423693,5,237,44.30010266808735,-8.146631956298714,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),now_favourable,KGS,5,652,165,0.21818181818181817,0.2929447852760736,0.7447881960970967,1.2326574172892208,5,232,34.02929074766174,-16.111097399391504,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),now_favourable,AMD,5,652,154,0.24025974025974026,0.29754601226993865,0.8074708796358281,1.150480256136606,5,237,36.471798888392314,-3.9981767173806464,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),now_favourable,KZT,5,652,161,0.2360248447204969,0.2668711656441718,0.884414935389448,1.2027748132337246,5,204,40.620557757865065,-12.64586462889222,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),window_closing,TJS,5,653,105,0.6,0.5513016845329249,1.0883333333333334,0.7835820895522388,5,236,56.24106401548168,1.5019116095411111,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),window_closing,UZS,5,653,140,0.5357142857142857,0.5191424196018377,1.0319216182048039,1.044776119402985,5,237,44.30010266808735,-8.146631956298714,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),window_closing,KGS,5,653,165,0.4303030303030303,0.5114854517611026,0.8412810742152059,1.2313432835820894,5,232,34.02929074766174,-16.111097399391504,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),window_closing,AMD,5,653,154,0.512987012987013,0.5206738131699847,0.9852368220015278,1.1492537313432836,5,237,36.471798888392314,-3.9981767173806464,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),window_closing,KZT,5,653,161,0.453416149068323,0.5022970903522205,0.9026851992122407,1.2014925373134329,5,204,40.620557757865065,-12.64586462889222,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,now_favourable,TJS,5,652,52,0.25,0.3205521472392638,0.7799043062200958,0.3884738527214514,3,207,6.592177833341125,15.718187532589042,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,now_favourable,UZS,5,652,62,0.1935483870967742,0.294478527607362,0.657258064516129,0.4631803628601921,3,141,-5.863569573046966,-4.149738227426139,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,now_favourable,KGS,5,652,52,0.1346153846153846,0.2929447852760736,0.459524768425292,0.3884738527214514,3,187,-12.204125492292357,-11.97859586582946,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,now_favourable,AMD,5,652,51,0.23529411764705882,0.29754601226993865,0.7907822922983626,0.38100320170757734,3,123,1.7707229149252606,11.372204655201466,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,now_favourable,KZT,5,652,58,0.27586206896551724,0.2668711656441718,1.033690051525961,0.43329775880469584,3,120,-2.233331419821014,-14.465024910535442,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,window_closing,TJS,5,653,52,0.5,0.5513016845329249,0.9069444444444444,0.3880597014925373,3,207,6.592177833341125,15.718187532589042,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,window_closing,UZS,5,653,62,0.43548387096774194,0.5191424196018377,0.8388524122180987,0.4626865671641791,3,141,-5.863569573046966,-4.149738227426139,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,window_closing,KGS,5,653,52,0.38461538461538464,0.5114854517611026,0.7519576232151083,0.3880597014925373,3,187,-12.204125492292357,-11.97859586582946,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,window_closing,AMD,5,653,51,0.47058823529411764,0.5206738131699847,0.9038062283737023,0.3805970149253731,3,123,1.7707229149252606,11.372204655201466,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,window_closing,KZT,5,653,58,0.46551724137931033,0.5022970903522205,0.9267767031118588,0.43283582089552236,3,120,-2.233331419821014,-14.465024910535442,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),now_favourable,TJS,5,652,127,0.31496062992125984,0.3205521472392638,0.982556606261538,0.9487726787620063,6,108,2.0362139347548514,-7.8345155719072155,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),now_favourable,UZS,5,652,127,0.2677165354330709,0.294478527607362,0.9091207349081365,0.9487726787620063,6,108,-1.0329820653357655,-16.424939011332683,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),now_favourable,KGS,5,652,127,0.2992125984251969,0.2929447852760736,1.0213958857237089,0.9487726787620063,6,108,-0.0063106718953432435,-12.67267637447859,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),now_favourable,AMD,5,652,47,0.2553191489361702,0.29754601226993865,0.8580829129194998,0.3511205976520811,6,224,-1.2690343858924853,-19.731575009290772,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),now_favourable,KZT,5,652,109,0.2018348623853211,0.2668711656441718,0.7563007487082147,0.8143009605122732,6,108,-12.748714158721999,-39.88143683388828,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),window_closing,TJS,5,653,128,0.5546875,0.5513016845329249,1.0061414930555557,0.9552238805970149,6,108,2.0362139347548505,-7.8345155719072155,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),window_closing,UZS,5,653,128,0.4921875,0.5191424196018377,0.9480779867256637,0.9552238805970149,6,108,-1.0329820653357658,-16.42493901133268,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),window_closing,KGS,5,653,128,0.5703125,0.5114854517611026,1.1150121631736527,0.9552238805970149,6,108,-0.00631067189534302,-12.672676374478591,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),window_closing,AMD,5,653,48,0.4791666666666667,0.5206738131699847,0.920281862745098,0.3582089552238806,6,224,-1.2690343858924842,-19.731575009290772,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),window_closing,KZT,5,653,110,0.4090909090909091,0.5022970903522205,0.8144401330376941,0.8208955223880597,6,108,-12.748714158721999,-39.88143683388828,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,now_favourable,TJS,5,652,94,0.39361702127659576,0.3205521472392638,1.2279344395805762,0.7022411953041622,5,231,-39.72287049921296,42.36148675796874,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,now_favourable,UZS,5,652,56,0.5,0.294478527607362,1.6979166666666665,0.4183564567769477,5,280,-40.86678080481408,69.34651086820952,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,now_favourable,KGS,5,652,77,0.4025974025974026,0.2929447852760736,1.3743115523220237,0.575240128068303,5,284,-41.664835329773624,39.061413211702245,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,now_favourable,AMD,5,652,91,0.43956043956043955,0.29754601226993865,1.477285600996941,0.67982924226254,6,284,-33.651514493848744,51.96289738332156,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,now_favourable,KZT,5,652,64,0.34375,0.2668711656441718,1.288074712643678,0.4781216648879402,5,287,-53.33941468909928,38.254244254852615,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,window_closing,TJS,5,653,95,0.631578947368421,0.5513016845329249,1.1456140350877193,0.7089552238805971,5,231,-39.72287049921296,42.36148675796874,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,window_closing,UZS,5,653,57,0.7017543859649122,0.5191424196018377,1.351756973554831,0.4253731343283582,5,280,-40.86678080481408,69.34651086820952,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,window_closing,KGS,5,653,78,0.5897435897435898,0.5114854517611026,1.1530016889298327,0.582089552238806,5,284,-41.664835329773624,39.061413211702245,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,window_closing,AMD,5,653,92,0.6739130434782609,0.5206738131699847,1.294309462915601,0.6865671641791045,6,284,-33.651514493848744,51.96289738332156,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,window_closing,KZT,5,653,65,0.5692307692307692,0.5022970903522205,1.1332551594746718,0.48507462686567165,5,287,-53.33941468909928,38.254244254852615,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,now_favourable,TJS,10,647,137,0.5912408759124088,0.2550231839258114,2.318380889183809,1.0311827956989248,2,37,74.56434805017375,140.0055593704698,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,now_favourable,UZS,10,647,135,0.5703703703703704,0.22256568778979907,2.5627057613168724,1.0161290322580645,2,43,83.24186167581,141.4074576058365,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,now_favourable,KGS,10,647,137,0.5401459854014599,0.22565687789799072,2.3936606339366064,1.0311827956989248,2,31,78.09531901223647,125.87586773293279,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,now_favourable,AMD,10,647,140,0.5857142857142857,0.23338485316846985,2.5096499526963103,1.053763440860215,2,37,78.81648216667959,135.53388815565407,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,now_favourable,KZT,10,647,136,0.5073529411764706,0.20401854714064915,2.486798128342246,1.0236559139784946,2,39,82.7246959788129,122.68990129599109,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,window_closing,TJS,10,648,137,0.7445255474452555,0.5354938271604939,1.3903531837018026,1.0300751879699248,2,37,74.56434805017375,140.0055593704698,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,window_closing,UZS,10,648,135,0.7185185185185186,0.5046296296296297,1.4238532110091744,1.0150375939849625,2,43,83.24186167581,141.4074576058365,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,window_closing,KGS,10,648,137,0.6934306569343066,0.4845679012345679,1.4310288716351296,1.0300751879699248,2,31,78.09531901223647,125.87586773293279,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,window_closing,AMD,10,648,140,0.7428571428571429,0.5092592592592593,1.4587012987012986,1.0526315789473684,2,37,78.81648216667959,135.53388815565407,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
