rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,period,candidate,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness,screen_rank
0.22,492,1.161551433389545,60,0,0.33739837398373984,0.26782178217821784,1.2597869047082337,0.5845546836237204,17.38049242413483,1.24503172055339,1.2544513998308477,2,2,1.0860033726812817,1.1922428330522767,1.090909090909091,0.8726899383983573,1.2544513998308477,1.1673239436619718,1.2195555555555555,0.2644444444444444,2.566666666666667,7,combined_2025_2026,benefit_ranker_anchor2580_shared_extra_geomean,rolling,0.22,60,0,0,0.0,0.0,0,0,1.090909090909091,1
0.22,289,1.1429378531073446,60,0,0.44982698961937717,0.3379032258064516,1.3312302318091354,0.6000875002543612,68.51175566496589,1.3312302318091354,1.3312302318091354,1,1,1.0875706214689267,1.2062146892655368,1.1755875962867866,0.8943661971830986,1.3312302318091354,1.1429378531073446,1.1429378531073446,0.5774999999999999,1.9727272727272729,4,screen_2024,benefit_ranker_anchor2575_shared_extra_geomean,rolling,0.22,60,0,0,0.0,0.0,0,0,1.1755875962867866,14
0.22,298,1.1752112676056339,60,0,0.2684563758389262,0.22186234817813766,1.2100132268652328,0.5929479632681893,-13.430141911348485,1.2100132268652328,1.2100132268652328,1,1,1.084507042253521,1.2422535211267605,0.9695220503347955,0.8737201365187713,1.2100132268652328,1.1752112676056339,1.1752112676056339,0.3692307692307692,2.6564102564102567,4,retrospective_2025,benefit_ranker_anchor2575_shared_extra_geomean,rolling,0.22,60,0,0,0.0,0.0,0,0,0.9695220503347955,14
0.22,201,1.2506666666666666,60,0,0.4129353233830846,0.3401273885350318,1.2140607822311664,0.5339211603256546,55.89508370223283,1.2140607822311664,1.2140607822311664,1,1,1.0266666666666666,1.3377777777777777,1.0953488372093023,0.9183673469387755,1.2140607822311664,1.2506666666666666,1.2506666666666666,0.2644444444444444,2.1818181818181817,3,retrospective_2026,benefit_ranker_anchor2575_shared_extra_geomean,rolling,0.22,60,0,0,0.0,0.0,0,0,1.0953488372093023,14
0.22,499,1.1780775716694774,60,0,0.32665330661322645,0.26782178217821784,1.2196666901270192,0.584623421680483,14.494447965064024,1.2100132268652328,1.2120370045481996,2,2,1.0860033726812817,1.2276559865092749,1.027336300063573,0.8825910931174089,1.2120370045481996,1.1752112676056339,1.2506666666666666,0.2644444444444444,2.6564102564102567,7,combined_2025_2026,benefit_ranker_anchor2575_shared_extra_geomean,rolling,0.22,60,0,0,0.0,0.0,0,0,1.027336300063573,14
0.22,299,1.1824858757062147,60,0,0.45484949832775917,0.3379032258064516,1.346093980731316,0.6006252925153852,68.33183545184346,1.346093980731316,1.346093980731316,1,1,1.1271186440677967,1.2457627118644068,1.2331229680627271,0.8945578231292517,1.346093980731316,1.1824858757062147,1.1824858757062147,0.755056179775281,1.9727272727272729,4,screen_2024,benefit_ranker_anchor2580_shared_extra_conservative,rolling,0.22,60,0,0,0.0,0.0,0,0,1.2331229680627271,6
0.22,296,1.1673239436619718,60,0,0.28378378378378377,0.22186234817813766,1.2790984415072006,0.5910661795422955,-7.574473093740047,1.2790984415072006,1.2790984415072006,1,1,1.1042253521126761,1.2225352112676056,1.0436619718309859,0.8591065292096219,1.2790984415072006,1.1673239436619718,1.1673239436619718,0.4153846153846154,2.566666666666667,4,retrospective_2025,benefit_ranker_anchor2580_shared_extra_conservative,rolling,0.22,60,0,0,0.0,0.0,0,0,1.0436619718309859,6
0.22,196,1.2195555555555555,60,0,0.42346938775510207,0.3401273885350318,1.24503172055339,0.5344562058045204,56.66030718331295,1.24503172055339,1.24503172055339,1,1,0.9644444444444443,1.3377777777777777,1.1487804878048782,0.9162303664921466,1.24503172055339,1.2195555555555555,1.2195555555555555,0.2644444444444444,2.090909090909091,3,retrospective_2026,benefit_ranker_anchor2580_shared_extra_conservative,rolling,0.22,60,0,0,0.0,0.0,0,0,1.1487804878048782,6
0.22,492,1.161551433389545,60,0,0.3394308943089431,0.26782178217821784,1.26737598244744,0.5845890526521017,18.014992219882693,1.24503172055339,1.2620650810302954,2,2,1.0860033726812817,1.1922428330522767,1.090909090909091,0.8726899383983573,1.2620650810302954,1.1673239436619718,1.2195555555555555,0.2644444444444444,2.566666666666667,7,combined_2025_2026,benefit_ranker_anchor2580_shared_extra_conservative,rolling,0.22,60,0,0,0.0,0.0,0,0,1.090909090909091,6
0.22,294,1.1627118644067798,60,0,0.4557823129251701,0.3379032258064516,1.348854577630575,0.6000497094468298,68.98591364762353,1.348854577630575,1.348854577630575,1,1,1.0875706214689267,1.225988700564972,1.2048192771084338,0.8961937716262975,1.348854577630575,1.1627118644067798,1.1627118644067798,0.63,1.9727272727272729,4,screen_2024,benefit_ranker_anchor2575_shared_extra_conservative,rolling,0.22,60,0,0,0.0,0.0,0,0,1.2048192771084338,7
