scenario,clock,metric,block_dates,mean_delta,ci_low,ci_high
calendar_assumed_replay,00:15,brier,20,-0.004394776139735714,-0.007418858768735857,-0.0021318627451401566
calendar_assumed_replay,00:15,logloss,20,-0.015699586174684484,-0.027069454832363712,-0.007387745552109049
calendar_assumed_replay,00:15,auc,20,0.13033306749841989,0.06351663479821688,0.21579521501111176
calendar_assumed_replay,00:15,brier,50,-0.004357655836045819,-0.007720331272663768,-0.0015555352720541171
calendar_assumed_replay,00:15,logloss,50,-0.015577072576975472,-0.028098616542806334,-0.005528220364448747
calendar_assumed_replay,00:15,auc,50,0.12584127398987116,0.05174985472404574,0.20447874587092868
calendar_assumed_replay,06:00,brier,20,-0.004414847982461338,-0.007165800956274317,-0.002184493034255716
calendar_assumed_replay,06:00,logloss,20,-0.015773837957118887,-0.026045981355691764,-0.007537704839285822
calendar_assumed_replay,06:00,auc,20,0.12865023126254607,0.0604206231641563,0.20233529166573097
calendar_assumed_replay,06:00,brier,50,-0.004433031821212195,-0.008106871666921039,-0.0013954972837482817
calendar_assumed_replay,06:00,logloss,50,-0.01587701167140992,-0.029641142375714604,-0.004966700483609996
calendar_assumed_replay,06:00,auc,50,0.12757194805444733,0.051064806498278596,0.20805913426469375
calendar_assumed_replay,09:15,brier,20,-0.004366442574756964,-0.0072681253500250665,-0.0020502571043985326
calendar_assumed_replay,09:15,logloss,20,-0.015595872923348846,-0.02646078369656165,-0.0071050765036441395
calendar_assumed_replay,09:15,auc,20,0.12804932474548245,0.06407076761179127,0.20328510294264016
calendar_assumed_replay,09:15,brier,50,-0.004441521337878289,-0.008028724925845087,-0.0014132132870643072
calendar_assumed_replay,09:15,logloss,50,-0.01582984593207721,-0.02970699230867065,-0.0050304213976966675
calendar_assumed_replay,09:15,auc,50,0.12743290688197206,0.044946437785195734,0.20736230288982724
calendar_assumed_replay,10:15,brier,20,-0.0019398589229005978,-0.003402578398426927,-0.0007719742904021913
calendar_assumed_replay,10:15,logloss,20,-0.0069510597554445185,-0.012380903149232195,-0.0026977399663401435
calendar_assumed_replay,10:15,auc,20,0.05150545918084194,0.02132582686593635,0.0895100322047117
calendar_assumed_replay,10:15,brier,50,-0.0019077695099778903,-0.0034314741039292935,-0.00046130938654111457
calendar_assumed_replay,10:15,logloss,50,-0.0068293670364886335,-0.012144540704462388,-0.0017502272215835326
calendar_assumed_replay,10:15,auc,50,0.050158542296690825,0.01471106305213587,0.0827531301445525
calendar_assumed_replay,10:45,brier,20,-0.0019220671429604876,-0.0034314578946428114,-0.0006552961824262896
calendar_assumed_replay,10:45,logloss,20,-0.0068660651074148,-0.012544045077110367,-0.002188963169155348
calendar_assumed_replay,10:45,auc,20,0.04653170311322571,0.017494339301712198,0.08019976477028333
calendar_assumed_replay,10:45,brier,50,-0.0019190877938307894,-0.003678754719108499,-0.0005728263084020957
calendar_assumed_replay,10:45,logloss,50,-0.006844206007260686,-0.01297453364752197,-0.002026456337004385
calendar_assumed_replay,10:45,auc,50,0.04608038692236342,0.014869151624495293,0.07858625995427602
calendar_assumed_replay,11:45,brier,20,-0.0019441458817208463,-0.003372605715283029,-0.0007184310716340769
calendar_assumed_replay,11:45,logloss,20,-0.006971053671028817,-0.012430887971349575,-0.002402010590903116
calendar_assumed_replay,11:45,auc,20,0.04363774676557493,0.01720256685458737,0.0748886644675034
calendar_assumed_replay,11:45,brier,50,-0.001917155711524019,-0.0037113567127207577,-0.0004704421571477003
calendar_assumed_replay,11:45,logloss,50,-0.006849171388879233,-0.013391295549260588,-0.0017131802731914871
calendar_assumed_replay,11:45,auc,50,0.04192929476094614,0.011407535635672669,0.0739047079364137
calendar_assumed_replay,12:45,brier,20,-0.00188112399888652,-0.003541431928090488,-0.0006624688788281019
calendar_assumed_replay,12:45,logloss,20,-0.006737319893633575,-0.012990649361871255,-0.00227851994757776
calendar_assumed_replay,12:45,auc,20,0.041029668393602114,0.015557317525211459,0.0729717017165483
calendar_assumed_replay,12:45,brier,50,-0.001935551770053722,-0.0036872361908256665,-0.000568082641806014
calendar_assumed_replay,12:45,logloss,50,-0.00693366147545212,-0.01334499847802929,-0.002029795341381988
calendar_assumed_replay,12:45,auc,50,0.04119932100317186,0.013297311613278462,0.0720148906724519
calendar_assumed_replay,13:45,brier,20,-0.0018827452506904555,-0.0033238214087895745,-0.000700659063532774
calendar_assumed_replay,13:45,logloss,20,-0.006722080912955359,-0.012207128108952282,-0.002276640118779513
calendar_assumed_replay,13:45,auc,20,0.040499250725276305,0.01502977659321962,0.0698557875451175
calendar_assumed_replay,13:45,brier,50,-0.0019500266460095665,-0.0036537106494452113,-0.00046036026161216665
calendar_assumed_replay,13:45,logloss,50,-0.0069899916960634925,-0.013207136883127801,-0.0016559742018324795
calendar_assumed_replay,13:45,auc,50,0.04066085230623266,0.011294499175778598,0.07082706968677348
calendar_assumed_replay,14:45,brier,20,-0.0019212336276258268,-0.0033745999786140295,-0.0006991888699242709
calendar_assumed_replay,14:45,logloss,20,-0.0068649277834455825,-0.012240757148787796,-0.0024766883144283582
calendar_assumed_replay,14:45,auc,20,0.03937949319666605,0.01465653165261151,0.06949073548827608
calendar_assumed_replay,14:45,brier,50,-0.0019095259423821665,-0.003463377761059181,-0.0005045092161865288
calendar_assumed_replay,14:45,logloss,50,-0.006817214395494697,-0.012421140340547539,-0.001722237966760813
calendar_assumed_replay,14:45,auc,50,0.03787226082787268,0.010848092540954993,0.06498493366530987
calendar_assumed_replay,15:10,brier,20,-0.001900588756438906,-0.0035378771204603275,-0.0006792681773566643
calendar_assumed_replay,15:10,logloss,20,-0.006797668259747331,-0.012969691457457416,-0.0023445061952825546
calendar_assumed_replay,15:10,auc,20,0.038045436884555014,0.014078557759989346,0.07018059439979776
calendar_assumed_replay,15:10,brier,50,-0.00193563309779383,-0.0036849394952205815,-0.00045803318444571353
calendar_assumed_replay,15:10,logloss,50,-0.006913842711012806,-0.013253553550750193,-0.0016069836756712934
calendar_assumed_replay,15:10,auc,50,0.03776098243479463,0.010192878345890527,0.06560107591648727
calendar_assumed_replay,15:25,brier,20,-0.001904822439033797,-0.003352939798177498,-0.0006689956315965575
calendar_assumed_replay,15:25,logloss,20,-0.006801497883502923,-0.012344069024941779,-0.0022967527618730837
calendar_assumed_replay,15:25,auc,20,0.03765356105054006,0.012675268476362253,0.06674249180244606
calendar_assumed_replay,15:25,brier,50,-0.0018875313615950662,-0.0034787451105883003,-0.0004332229740472693
calendar_assumed_replay,15:25,logloss,50,-0.006741729209542293,-0.012731131654971169,-0.0016042487191329643
calendar_assumed_replay,15:25,auc,50,0.03670722479544288,0.009341709470981688,0.062176745554003245
calendar_assumed_replay,15:45,brier,20,-0.0018950313747299642,-0.0033972569910333972,-0.0006987271362226329
calendar_assumed_replay,15:45,logloss,20,-0.006771246100479886,-0.012411218744131218,-0.002478533276283846
calendar_assumed_replay,15:45,auc,20,0.03782064317945199,0.014355077238487564,0.06751158148268457
calendar_assumed_replay,15:45,brier,50,-0.0019312300471777486,-0.0036628061144375413,-0.0004198858607000509
calendar_assumed_replay,15:45,logloss,50,-0.0069019348759791176,-0.013238796338992304,-0.0016787269233417546
calendar_assumed_replay,15:45,auc,50,0.037005084153187276,0.009131440426302142,0.06351775587250838
calendar_assumed_replay,16:45,brier,20,-0.0019281773395624872,-0.0033581133015625256,-0.0007339442527105897
calendar_assumed_replay,16:45,logloss,20,-0.006899352058594722,-0.012391162559471458,-0.0024203358255036186
calendar_assumed_replay,16:45,auc,20,0.03792731540961175,0.014640240733560331,0.06633457094981886
calendar_assumed_replay,16:45,brier,50,-0.001909480770728145,-0.003595198614370756,-0.00040578924358197196
calendar_assumed_replay,16:45,logloss,50,-0.006836505026499627,-0.012748741093744022,-0.0015847029004922876
calendar_assumed_replay,16:45,auc,50,0.03713263134079883,0.00855404730910512,0.06182959470571161
calendar_assumed_replay,17:45,brier,20,-0.0019060631152368543,-0.003432741655855671,-0.0006979175914372136
calendar_assumed_replay,17:45,logloss,20,-0.0068162462883506,-0.012596177738077516,-0.0024388782245737956
calendar_assumed_replay,17:45,auc,20,0.04118036622877389,0.014562257970261878,0.07509350528093685
calendar_assumed_replay,17:45,brier,50,-0.0018972541520594218,-0.003539055038513866,-0.0004760924553457102
calendar_assumed_replay,17:45,logloss,50,-0.006771891114670705,-0.012581312115535731,-0.0017120161994350197
calendar_assumed_replay,17:45,auc,50,0.04040270830073845,0.011188712968209497,0.06966597045306165
calendar_assumed_replay,18:45,brier,20,-0.007622411691904447,-0.010861736546822544,-0.004853892792205979
calendar_assumed_replay,18:45,logloss,20,-0.027100818576562182,-0.03781790947246677,-0.018100227125663997
calendar_assumed_replay,18:45,auc,20,0.18524311415435574,0.13614160121900265,0.2365443317828173
calendar_assumed_replay,18:45,brier,50,-0.007562779543510907,-0.011058043991053002,-0.004585470138696146
calendar_assumed_replay,18:45,logloss,50,-0.026945127426357414,-0.03807823975501536,-0.01719503642922276
calendar_assumed_replay,18:45,auc,50,0.18486470920222317,0.13628401838348977,0.2338727292129204
calendar_assumed_replay,19:15,brier,20,-0.007516245800011802,-0.010545397195855469,-0.004964770097292632
calendar_assumed_replay,19:15,logloss,20,-0.026737296156446617,-0.03680602872548349,-0.018483487038253317
calendar_assumed_replay,19:15,auc,20,0.16767216784894148,0.1296760510149069,0.20592108039537704
calendar_assumed_replay,19:15,brier,50,-0.007468771338421226,-0.010957000565864112,-0.004528472369056107
calendar_assumed_replay,19:15,logloss,50,-0.02658837889714274,-0.03736152131422589,-0.017163626196905677
calendar_assumed_replay,19:15,auc,50,0.1662422294948108,0.12489959271313744,0.2062497520456133
calendar_assumed_replay,20:15,brier,20,-0.007146375356662716,-0.009832595527635022,-0.00477313923337339
calendar_assumed_replay,20:15,logloss,20,-0.025956233910221154,-0.0356249866571944,-0.017940226527625343
calendar_assumed_replay,20:15,auc,20,0.1554899285370414,0.11839141646053301,0.19059082419245085
calendar_assumed_replay,20:15,brier,50,-0.007051389690953225,-0.010235509033308995,-0.004570774182933815
calendar_assumed_replay,20:15,logloss,50,-0.02564654803125734,-0.036776983122905164,-0.016915122836853293
calendar_assumed_replay,20:15,auc,50,0.15531631263355367,0.11499534308527605,0.19189039664054972
calendar_assumed_replay,21:15,brier,20,-0.007322791893860621,-0.010247050321125658,-0.004800703058032947
calendar_assumed_replay,21:15,logloss,20,-0.02654328164012628,-0.03715285449725976,-0.017896466394871594
calendar_assumed_replay,21:15,auc,20,0.15915555555587177,0.12092433598071668,0.19538823519549942
calendar_assumed_replay,21:15,brier,50,-0.0073140236694044965,-0.010900469029051191,-0.004531970114081354
calendar_assumed_replay,21:15,logloss,50,-0.02652566348747206,-0.03882601334218584,-0.01683539950536969
calendar_assumed_replay,21:15,auc,50,0.1597051474247314,0.1203403003734625,0.19829875253473805
calendar_assumed_replay,22:15,brier,20,-0.007213711053057866,-0.009853330964855257,-0.004823355747387999
calendar_assumed_replay,22:15,logloss,20,-0.026166343122240816,-0.035813240223930204,-0.01812612731459795
calendar_assumed_replay,22:15,auc,20,0.1580417701960607,0.11856322206749342,0.19697216121169236
calendar_assumed_replay,22:15,brier,50,-0.007286105791776825,-0.010294137129176595,-0.004598116940484673
calendar_assumed_replay,22:15,logloss,50,-0.026418928507762174,-0.03735981933203844,-0.01729368186692855
calendar_assumed_replay,22:15,auc,50,0.15656750168951056,0.11442299499052587,0.1938619512984345
calendar_assumed_replay,23:15,brier,20,-0.007274887813733049,-0.01011821243752906,-0.004830258643764615
calendar_assumed_replay,23:15,logloss,20,-0.026371529226316442,-0.03640583787063125,-0.017855188162828033
calendar_assumed_replay,23:15,auc,20,0.15701764569975069,0.12044633605096855,0.1915922909849846
calendar_assumed_replay,23:15,brier,50,-0.007369865532434263,-0.01057186768128776,-0.0045627681927390895
calendar_assumed_replay,23:15,logloss,50,-0.026689683086799965,-0.038198514246289395,-0.01709461593710046
calendar_assumed_replay,23:15,auc,50,0.15774502918474195,0.11949409366202643,0.19745318012600965
no_same_day_receipt,00:15,brier,20,-0.0043798886833564315,-0.007270693687507348,-0.002072206316897451
no_same_day_receipt,00:15,logloss,20,-0.01565176528137964,-0.026418298790005634,-0.007436891111560489
no_same_day_receipt,00:15,auc,20,0.13007259355781714,0.06208898634899621,0.20537033357711376
no_same_day_receipt,00:15,brier,50,-0.004406195467222698,-0.007727840688185128,-0.0013789549134466757
no_same_day_receipt,00:15,logloss,50,-0.015713484338824916,-0.02779423996475152,-0.0050069049747625575
no_same_day_receipt,00:15,auc,50,0.12774345565943432,0.048040384186693125,0.2050919815575052
no_same_day_receipt,06:00,brier,20,-0.004329517492565481,-0.0071716197290255,-0.0020976726605693393
no_same_day_receipt,06:00,logloss,20,-0.015462829023546617,-0.026439190584304353,-0.007510943848454121
no_same_day_receipt,06:00,auc,20,0.12833628217670587,0.06294575275504559,0.20225501257531034
no_same_day_receipt,06:00,brier,50,-0.004365407755290221,-0.0080573187209698,-0.0015883495260571433
no_same_day_receipt,06:00,logloss,50,-0.015579737356497621,-0.02930280219326022,-0.005495137588386457
no_same_day_receipt,06:00,auc,50,0.12503878528328838,0.051594148504209895,0.19832568554112362
no_same_day_receipt,09:15,brier,20,-0.004333653085345716,-0.00703576499158933,-0.002063736467632351
no_same_day_receipt,09:15,logloss,20,-0.015476005934353523,-0.026396116356736096,-0.007127453317623609
no_same_day_receipt,09:15,auc,20,0.12868456047428445,0.06262863148035075,0.20206533786921174
no_same_day_receipt,09:15,brier,50,-0.004334331667382406,-0.007758652620742369,-0.0015328816606195812
no_same_day_receipt,09:15,logloss,50,-0.015465440914115815,-0.028117905592866733,-0.005388577964575642
no_same_day_receipt,09:15,auc,50,0.12526856293819552,0.047361093909819185,0.20203672396969952
no_same_day_receipt,10:15,brier,20,-0.00190249764245968,-0.003344318273231634,-0.0006917678024996951
no_same_day_receipt,10:15,logloss,20,-0.00680536680058955,-0.012136998156039988,-0.0022673631596969407
no_same_day_receipt,10:15,auc,20,0.050558352571602634,0.01923343775970336,0.08496496671110207
no_same_day_receipt,10:15,brier,50,-0.0018922927573823013,-0.003682524288607375,-0.0004271500591697003
no_same_day_receipt,10:15,logloss,50,-0.006771420713802181,-0.012957127729709882,-0.0014497155061839963
no_same_day_receipt,10:15,auc,50,0.049379551547147814,0.012257908729376715,0.0855383206366375
no_same_day_receipt,10:45,brier,20,-0.0018806738718006603,-0.003397637412488301,-0.0006817689566443806
no_same_day_receipt,10:45,logloss,20,-0.006727831408936896,-0.012449233103516841,-0.0023977302184593832
no_same_day_receipt,10:45,auc,20,0.045725096230524925,0.01792759190229691,0.07935997228869664
no_same_day_receipt,10:45,brier,50,-0.0019207754586055578,-0.0036085145850085734,-0.000506570154170342
no_same_day_receipt,10:45,logloss,50,-0.00686566713124703,-0.012753518177001008,-0.0017276098882528198
no_same_day_receipt,10:45,auc,50,0.04603317748030278,0.013619031455790496,0.07909464595977095
no_same_day_receipt,11:45,brier,20,-0.0018944812295129975,-0.003288809685179438,-0.0006761570158931564
no_same_day_receipt,11:45,logloss,20,-0.0067700960688613174,-0.01205440663234067,-0.0022708826767223692
no_same_day_receipt,11:45,auc,20,0.04252765194034605,0.015568633751992975,0.07528968447673905
no_same_day_receipt,11:45,brier,50,-0.001902528141274324,-0.0034762839883444537,-0.0005072619775963827
no_same_day_receipt,11:45,logloss,50,-0.006790989954276824,-0.012358418988908762,-0.0018154325612547337
no_same_day_receipt,11:45,auc,50,0.04195612973321092,0.012372228304023616,0.07278914076427079
no_same_day_receipt,12:45,brier,20,-0.0019135635702043588,-0.0035963643083359795,-0.0006909437684909896
no_same_day_receipt,12:45,logloss,20,-0.006842321960761266,-0.013214479266790978,-0.0023319938544286013
no_same_day_receipt,12:45,auc,20,0.041458608991451804,0.016002970600987217,0.07433709675210062
no_same_day_receipt,12:45,brier,50,-0.0018698785423058282,-0.0035076434304933774,-0.0004951652957143459
no_same_day_receipt,12:45,logloss,50,-0.006675786827860368,-0.012500921553104005,-0.001748194538545191
no_same_day_receipt,12:45,auc,50,0.04023041173375095,0.010863263088864589,0.06936098015585097
no_same_day_receipt,13:45,brier,20,-0.0019063917138462674,-0.003446884178737392,-0.0007203031470997591
no_same_day_receipt,13:45,logloss,20,-0.006803190922876837,-0.012645854159450902,-0.0024283663702062155
no_same_day_receipt,13:45,auc,20,0.04106076723767822,0.014120227954646392,0.07341210178984826
no_same_day_receipt,13:45,brier,50,-0.001940810977418373,-0.003605054759781073,-0.0005281333379897943
no_same_day_receipt,13:45,logloss,50,-0.006937893813043578,-0.012892727599863114,-0.0019615436359146344
no_same_day_receipt,13:45,auc,50,0.04068678652065576,0.011720001001705721,0.07018619691618809
no_same_day_receipt,14:45,brier,20,-0.001893951456047338,-0.003403119833112201,-0.0006994780355613395
no_same_day_receipt,14:45,logloss,20,-0.006785365306167133,-0.012738129291022365,-0.0024247560066511043
no_same_day_receipt,14:45,auc,20,0.03882745623515325,0.0146249385910591,0.06800483835591524
no_same_day_receipt,14:45,brier,50,-0.0018936127245992678,-0.003632998220429476,-0.0004442107003643035
