scenario,clock,h,model,slice,group,n,positive_rate,mean_prediction,brier,logloss,ece,baseline_brier,baseline_logloss,baseline_ece,brier_delta,logloss_delta,auc,average_precision,auc_delta_identity,ece_delta_identity
no_same_day_receipt,15:25,20,identity_h20,currency,TJS,582,0.15807560137457044,0.17856705501761688,0.12814155237339586,0.41560330851535493,0.020566372594284097,0.12814155237339586,0.41560330851535493,0.020566372594284097,0.0,0.0,0.6539152617568766,0.2596547738938814,0.0,0.0
no_same_day_receipt,15:25,20,identity_h20,currency,UZS,582,0.14776632302405499,0.1582508734825633,0.12048153127657775,0.3960359772900073,0.026883641188159293,0.12048153127657775,0.3960359772900073,0.026883641188159293,0.0,0.0,0.6549606151537886,0.2533403707845219,1.1102230246251565e-16,0.0
no_same_day_receipt,15:25,20,identity_h20,year,2025,1825,0.08712328767123288,0.1752789031550935,0.08746037014171408,0.31754074310787395,0.08815561548386064,0.08746037014171408,0.31754074310787395,0.08815561548386064,0.0,0.0,0.6364375939054867,0.13544084824452104,0.0,0.0
no_same_day_receipt,15:25,20,identity_h20,year,2026,1085,0.22119815668202766,0.15736125470894846,0.1629246625475636,0.49926738978264595,0.07064669024690906,0.1629246625475636,0.49926738978264595,0.07064669024690906,0.0,0.0,0.6880917159763315,0.39498583177515634,1.1102230246251565e-16,0.0
no_same_day_receipt,15:25,20,identity_h20,currency_year,AMD:2025,365,0.0821917808219178,0.19762527254952272,0.09111856077746505,0.329987343442487,0.11543349172760495,0.09111856077746505,0.329987343442487,0.11543349172760495,0.0,0.0,0.6093532338308458,0.1176103153739196,1.1102230246251565e-16,0.0
no_same_day_receipt,15:25,20,identity_h20,currency_year,AMD:2026,217,0.22119815668202766,0.17010695780343268,0.15934096463788228,0.48733540869427505,0.07117656460779906,0.15934096463788228,0.48733540869427505,0.07117656460779906,0.0,0.0,0.6916913214990138,0.41928327512618824,0.0,0.0
no_same_day_receipt,15:25,20,identity_h20,currency_year,KGS:2025,365,0.0821917808219178,0.18824761040888982,0.090816809297885,0.32872130421615264,0.106055829586972,0.090816809297885,0.32872130421615264,0.106055829586972,0.0,0.0,0.5662189054726368,0.09981683104841316,-1.1102230246251565e-16,0.0
no_same_day_receipt,15:25,20,identity_h20,currency_year,KGS:2026,217,0.19815668202764977,0.1627635976420491,0.1449447714229048,0.4514891080407233,0.05013828642481095,0.1449447714229048,0.4514891080407233,0.05013828642481095,0.0,0.0,0.7102379043036622,0.4107673182428901,1.1102230246251565e-16,0.0
no_same_day_receipt,15:25,20,identity_h20,currency_year,KZT:2025,365,0.049315068493150684,0.1445685201777683,0.05325990374460555,0.22703559468263568,0.09525345168461762,0.05325990374460555,0.22703559468263568,0.09525345168461762,0.0,0.0,0.7380723663144413,0.2764641341983193,0.0,0.0
no_same_day_receipt,15:25,20,identity_h20,currency_year,KZT:2026,217,0.23963133640552994,0.13248342190679402,0.183472442483758,0.5613886689458975,0.11377315467460689,0.183472442483758,0.5613886689458975,0.11377315467460689,0.0,0.0,0.6491258741258741,0.38955060911577805,0.0,0.0
no_same_day_receipt,15:25,20,identity_h20,currency_year,TJS:2025,365,0.14246575342465753,0.1831207146413567,0.12379147458104117,0.4081396514405228,0.04065496121669917,0.12379147458104117,0.4081396514405228,0.04065496121669917,0.0,0.0,0.5830670926517572,0.1902357711075782,0.0,0.0
no_same_day_receipt,15:25,20,identity_h20,currency_year,TJS:2026,217,0.18433179723502305,0.17090767362284712,0.13545850349878505,0.42815738608362097,0.07178804617842034,0.13545850349878505,0.42815738608362097,0.07178804617842034,0.0,0.0,0.7319915254237288,0.4065906470548263,0.0,0.0
no_same_day_receipt,15:25,20,identity_h20,currency_year,UZS:2025,365,0.07945205479452055,0.16283239799792998,0.07831510230757363,0.2938198217575714,0.08338034320340942,0.07831510230757363,0.2938198217575714,0.08338034320340942,0.0,0.0,0.6398809523809524,0.17060214277079888,1.1102230246251565e-16,0.0
no_same_day_receipt,15:25,20,identity_h20,currency_year,UZS:2026,217,0.2626728110599078,0.1505446225696194,0.19140663069448796,0.5679663771487129,0.1162736276108133,0.19140663069448796,0.5679663771487129,0.1162736276108133,0.0,0.0,0.7246710526315789,0.46265097178575987,0.0,0.0
no_same_day_receipt,15:25,20,source_driven_h20_shrink50_shadow,ALL,ALL,2910,0.13711340206185568,0.1673833062433938,0.1136871050636539,0.3784700335805792,0.03035218256998733,0.11559740012808753,0.3852979292391892,0.03156714423630308,-0.0019102950644336314,-0.006827895658610028,0.6821119904500399,0.2421236008890737,0.03880869038386492,-0.0012149616663157496
no_same_day_receipt,15:25,20,source_driven_h20_shrink50_shadow,currency,AMD,582,0.13402061855670103,0.18653042591612326,0.1141593000752229,0.3806041506568822,0.054278287771759304,0.11655543644363436,0.3886549210363668,0.05511286928505304,-0.002396136368411461,-0.008050770379484595,0.6725936100936101,0.2319466299645014,0.04090354090354087,-0.0008345815132937348
no_same_day_receipt,15:25,20,source_driven_h20_shrink50_shadow,currency,KGS,582,0.1254295532646048,0.1749102191106741,0.10840608867516179,0.36585507378272564,0.04955998641674331,0.11099854088058139,0.37449555409576063,0.053395606631789924,-0.002592452205419607,-0.008640480313034993,0.6796700487122211,0.21804089255097417,0.04957343165486994,-0.0038356202150466173
no_same_day_receipt,15:25,20,source_driven_h20_shrink50_shadow,currency,KZT,582,0.12027491408934708,0.14009078094622485,0.10062000488457415,0.34655301713347275,0.03491120786131561,0.10180993966624831,0.35169988525845663,0.03668527150292702,-0.0011899347816741596,-0.005146868124983883,0.6690708705357143,0.26132838860070345,0.04363839285714288,-0.0017740636416114092
no_same_day_receipt,15:25,20,source_driven_h20_shrink50_shadow,currency,TJS,582,0.15807560137457044,0.177171916434008,0.1264164123078052,0.4095276759480479,0.037899246791096415,0.12814155237339586,0.41560330851535493,0.020566372594284097,-0.001725140065590658,-0.006075632567307032,0.6874334516415262,0.27788046292282526,0.03351818988464961,0.017332874196812318
