rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,candidate,rate,rolling,cooldown,family
0.4,2269,2.189248793935217,500,0,0.22961657117672984,0.24577822990844353,0.9342429199781682,0.48300869841734895,-6.7329512144738635,0.7703987985983648,0.8969122329527683,1,4,2.0117160578911095,2.339765678842178,0.8721701285116558,0.928886925795053,0.9242853503957316,1.6926553672316385,2.8433802816901403,invariant_summary_logit,0.4,500,0,invariant
0.4,962,0.9281874569262578,250,3,0.2182952182952183,0.24577822990844353,0.8881796340405613,0.48300869841734895,-8.271905546268972,0.6516584333098094,0.9271007432852152,2,4,0.8635423845623708,0.9889731219848381,0.7576524994494604,0.800417972831766,0.896476989112504,0.703954802259887,1.1791549295774648,invariant_summary_logit,0.4,250,3,invariant
0.18,1125,1.0854583046175053,0,0,0.2693333333333333,0.24577822990844353,1.0958388520971303,0.524826621194554,2.3956532156450128,0.7136094674556214,1.3130423859729512,3,4,1.0372157133011717,1.162646450723639,1.0417131059180353,0.8714285714285714,1.184534788389765,0.5062146892655368,1.368361581920904,invariant_summary_extra,0.18,0,0,invariant
0.18,1042,1.0053756030323915,120,0,0.2946257197696737,0.24577822990844353,1.1987462025396907,0.524826621194554,12.14891000403634,0.7246357167062013,1.318293029009241,3,4,0.9696760854583046,1.0516884906960717,1.0845146651678845,0.8534233365477338,1.2127361243296526,0.8706849315068492,1.2619718309859154,invariant_summary_extra,0.18,120,0,invariant
0.18,912,0.8799448656099242,250,0,0.27521929824561403,0.24577822990844353,1.1197871282095968,0.524826621194554,4.4493059019861025,0.6654853000402738,1.23339149813909,3,4,0.8442453480358374,0.8973121984838043,1.0532142857142857,0.8357221609702316,1.1360362706499534,0.7326027397260274,1.1752112676056339,invariant_summary_extra,0.18,250,0,invariant
0.18,1114,1.0748449345279119,500,0,0.2764811490125673,0.24577822990844353,1.1249212312887156,0.524826621194554,5.167670190121637,0.6892788461538462,1.3244684259567698,3,4,1.0372157133011717,1.138525155065472,1.0565429350120918,0.8602344454463481,1.1904426734473532,0.644632768361582,1.2501408450704226,invariant_summary_extra,0.18,500,0,invariant
0.18,464,0.4476912474155755,250,3,0.2435344827586207,0.24577822990844353,0.9908708466544873,0.524826621194554,-4.121315207098403,0.6761047463175123,1.0102689863629783,2,4,0.4341833218470021,0.46312887663680224,0.7076078643091737,0.6666666666666666,1.0046674695822522,0.36054794520547945,0.556056338028169,invariant_summary_extra,0.18,250,3,invariant
0.2,1245,1.2012405237767059,0,0,0.2714859437751004,0.24577822990844353,1.1045971967339556,0.524826621194554,2.6769318669761657,0.7345088161209068,1.3023445112911598,3,4,1.1433494141971055,1.2880771881461062,1.051982456140351,0.8766129032258064,1.1880954795763041,0.5774011299435028,1.5227397260273974,invariant_summary_extra,0.2,0,0,invariant
0.2,1180,1.138525155065472,120,0,0.2830508474576271,0.24577822990844353,1.1516514199124481,0.524826621194554,11.472036743500777,0.7087789533886188,1.2639069149664146,3,4,1.0902825637491387,1.1674707098552723,1.0191431851001593,0.8672340425531915,1.1719992946668882,1.0045197740112994,1.4354929577464788,invariant_summary_extra,0.2,120,0,invariant
0.2,1029,0.9928325292901449,250,0,0.27793974732750243,0.24577822990844353,1.130855842810161,0.524826621194554,4.698157707589591,0.6766446223459798,1.2730069059155988,3,4,0.9503790489317713,1.0275671950379048,1.0427249690612292,0.849609375,1.1459381263879056,0.8476712328767123,1.2659154929577465,invariant_summary_extra,0.2,250,0,invariant
0.2,1222,1.1790489317711923,500,0,0.279050736497545,0.24577822990844353,1.1353761340111208,0.524826621194554,5.354071899023907,0.7225597931480284,1.3272876295768865,3,4,1.124052377670572,1.2687801516195727,1.0922411847427906,0.8685291700903862,1.201114102528627,0.7435028248587571,1.3693150684931508,invariant_summary_extra,0.2,500,0,invariant
0.2,514,0.49593383873190905,250,3,0.2529182879377432,0.24577822990844353,1.0290508155745097,0.524826621194554,-0.7624425201722366,0.740956340956341,1.1208747568123634,3,4,0.48725017229496903,0.5161957270847691,0.6854951185495118,0.6817288801571709,1.0424911354599387,0.4257534246575342,0.5994366197183099,invariant_summary_extra,0.2,250,3,invariant
0.22,1342,1.2948311509303927,0,0,0.2697466467958271,0.24577822990844353,1.0975205041403064,0.524826621194554,1.6717296309477563,0.7335515548281506,1.2681984521872163,3,4,1.2253618194348725,1.3652653342522398,1.0397100682832745,0.881077038145101,1.1715182813858558,0.6762711864406781,1.6224657534246574,invariant_summary_extra,0.22,0,0,invariant
0.22,1292,1.2465885596140591,120,0,0.27631578947368424,0.24577822990844353,1.124248431509237,0.524826621194554,10.136074639207315,0.7599495586380832,1.2197829121986425,3,4,1.1674707098552723,1.3025499655410062,1.0027490577129223,0.8811188811188811,1.146329337863536,1.0915254237288137,1.5616901408450705,invariant_summary_extra,0.22,120,0,invariant
0.22,1139,1.0989662301860788,250,0,0.2739244951712028,0.24577822990844353,1.1145189517934286,0.524826621194554,4.755298142058613,0.637567084078712,1.2829417230726299,3,4,1.0758097863542384,1.1288766368022054,1.0061773843087256,0.8615520282186949,1.1344535165200114,0.9570621468926553,1.3487323943661973,invariant_summary_extra,0.22,250,0,invariant
0.22,1336,1.2890420399724327,500,0,0.2747005988023952,0.24577822990844353,1.117676691319348,0.524826621194554,4.9282340717791335,0.7552447552447552,1.2834027987628631,3,4,1.2350103376981392,1.3845623707787733,1.050009710623422,0.8797896318557475,1.1777064135862003,0.8463276836158192,1.518904109589041,invariant_summary_extra,0.22,500,0,invariant
0.22,561,0.5412818745692626,250,3,0.2549019607843137,0.24577822990844353,1.0371218023633295,0.524826621194554,0.7662193116474796,0.6181708055723804,1.1428153697503785,3,4,0.5210199862164026,0.5596140592694694,0.7478128565994675,0.697841726618705,1.0551081687842756,0.4871232876712328,0.6428169014084507,invariant_summary_extra,0.22,250,3,invariant
0.25,1491,1.4385940730530669,0,0,0.2642521797451375,0.24577822990844353,1.0751651187478068,0.524826621194554,1.4040690922262442,0.7445573294629898,1.2302093023605427,3,4,1.3170227429359063,1.5051688490696071,1.0202075702075701,0.8903095558546433,1.1439597525271998,0.7988700564971751,1.8295890410958904,invariant_summary_extra,0.25,0,0,invariant
0.25,1453,1.4019297036526535,120,0,0.26841018582243636,0.24577822990844353,1.0920828338719162,0.524826621194554,7.39629428385642,0.7349112426035502,1.1993995417866414,3,4,1.3411440385940732,1.4376292212267403,0.9764606724662112,0.8908839779005525,1.1125853640601997,1.2457627118644068,1.6997183098591548,invariant_summary_extra,0.25,120,0,invariant
0.25,1301,1.2552722260509992,250,0,0.26671790930053807,0.24577822990844353,1.0851974538180005,0.524826621194554,3.314220604473217,0.5830628087508821,1.2439361482620668,3,4,1.2350103376981392,1.2736044107512061,0.9612690168165569,0.8780864197530864,1.1206146422593213,1.0677966101694916,1.4630985915492958,invariant_summary_extra,0.25,250,0,invariant
0.25,1503,1.450172294968987,500,0,0.2714570858283433,0.24577822990844353,1.1044797821575394,0.524826621194554,4.326542308147239,0.7559087066779374,1.249912037817055,3,4,1.3604410751206066,1.5099931082012406,1.0180620572517503,0.8918558077436582,1.15983473626169,1.0203389830508476,1.7452054794520546,invariant_summary_extra,0.25,500,0,invariant
0.25,632,0.6097863542384563,250,3,0.25,0.24577822990844353,1.0171771523178808,0.524826621194554,0.38955776870912107,0.5619909502262443,1.1104162066764784,3,4,0.5982081323225362,0.622329427980703,0.7628897287083277,0.733652312599681,1.0448125799269123,0.5299435028248588,0.7098591549295774,invariant_summary_extra,0.25,250,3,invariant
0.3,1709,1.6489317711922813,0,0,0.267407840842598,0.24577822990844353,1.0880045842229877,0.524826621194554,2.0685192559585577,0.8097750624826436,1.2101535872876084,3,4,1.461750516884907,1.7512060647829084,1.0253624462337236,0.9061032863849765,1.1509895497159346,0.9531073446327685,2.124931506849315,invariant_summary_extra,0.3,0,0,invariant
0.3,1708,1.6479669193659547,120,0,0.26288056206088994,0.24577822990844353,1.06958440606728,0.524826621194554,5.731678930467782,0.7826623265376049,1.1571625680021183,3,4,1.5920055134390076,1.6884906960716748,0.9596931659693166,0.903112155020552,1.0951102212710753,1.4909604519774013,1.8969014084507043,invariant_summary_extra,0.3,120,0,invariant
0.3,1574,1.5186767746381806,250,0,0.2662007623888183,0.24577822990844353,1.083093333726028,0.524826621194554,2.0584005758585002,0.7323637637988435,1.2028242514924,3,4,1.476223294279807,1.5534114403859407,0.9723956314248666,0.8948374760994264,1.1228272684718412,1.2536723163841808,1.683835616438356,invariant_summary_extra,0.3,250,0,invariant
0.3,1770,1.7077877325982083,500,0,0.2706214689265537,0.24577822990844353,1.101079900475175,0.524826621194554,4.769633570606323,0.8105823148813802,1.196288037625171,3,4,1.6161268090971743,1.7946243969676086,1.0165581019399013,0.9070821529745042,1.1444274970909345,1.289265536723164,2.0520547945205476,invariant_summary_extra,0.3,500,0,invariant
0.3,753,0.7265334252239835,250,3,0.25232403718459495,0.24577822990844353,1.0266329824191094,0.524826621194554,-1.92940709192411,0.6950908388094318,1.0717090862892467,3,4,0.6898690558235699,0.7525844245348036,0.8557187385920081,0.7687165775401069,1.0599936553704463,0.6050847457627119,0.816338028169014,invariant_summary_extra,0.3,250,3,invariant
0.35,1962,1.893039283252929,0,0,0.2624872579001019,0.24577822990844353,1.0679841660422194,0.524826621194554,2.781162992663513,0.8132177681473456,1.1433481631048237,3,4,1.7270847691247415,1.9827705031013094,1.000722800802207,0.9228410832907511,1.118189532113987,1.2062146892655368,2.450958904109589,invariant_summary_extra,0.35,0,0,invariant
0.35,1975,1.9055823569951758,120,0,0.26936708860759495,0.24577822990844353,1.095976192472127,0.524826621194554,6.100513073763472,0.9052466941561211,1.1277812564311334,3,4,1.828394210889042,1.9586492074431427,0.9983992227950674,0.918274111675127,1.1186033997130804,1.7203389830508475,2.1019718309859154,invariant_summary_extra,0.35,120,0,invariant
0.35,1840,1.775327360441075,250,0,0.2619565217391304,0.24577822990844353,1.065824755254823,0.524826621194554,2.8284820472770966,0.7732301853743978,1.1355400582754358,3,4,1.7077877325982083,1.8476912474155756,0.9703523393944833,0.9057220708446867,1.1033724757030468,1.4870056497175141,2.0213698630136987,invariant_summary_extra,0.35,250,0,invariant
0.35,2010,1.9393521709166093,500,0,0.2646766169154229,0.24577822990844353,1.076892029916642,0.524826621194554,3.238499593784789,0.8266565118050266,1.1303144265269542,3,4,1.813921433494142,2.0406616126809096,0.9576770038559358,0.91571072319202,1.1141454350313649,1.4790960451977402,2.3243835616438355,invariant_summary_extra,0.35,500,0,invariant
0.35,863,0.8326671261199173,250,3,0.2549246813441483,0.24577822990844353,1.0372142457007358,0.524826621194554,0.1622857795179166,0.7195365304151915,1.043332141638858,3,4,0.7960027567195038,0.8731909028256375,0.8931022115959355,0.7855477855477856,1.0765106019025286,0.703954802259887,0.9228169014084506,invariant_summary_extra,0.35,250,3,invariant
0.4,2201,2.1236388697450033,0,0,0.263062244434348,0.24577822990844353,1.0703236187043217,0.524826621194554,1.9830615268835756,0.8532865137715352,1.1124107290463225,3,4,1.9731219848380428,2.1950379048931774,1.0027106925961258,0.9316939890710383,1.109284771868145,1.459322033898305,2.6887671232876706,invariant_summary_extra,0.4,0,0,invariant
0.4,2209,2.131357684355617,120,0,0.2693526482571299,0.24577822990844353,1.0959174388938688,0.524826621194554,4.658501635748383,0.89529499626587,1.1099898315551204,3,4,2.0889042039972434,2.166092350103377,0.9973716505454792,0.9305807622504537,1.1220832094678475,1.9378531073446328,2.370410958904109,invariant_summary_extra,0.4,120,0,invariant
0.4,2099,2.025223983459683,250,0,0.26060028585040496,0.24577822990844353,1.0603066266181627,0.524826621194554,2.6765352806185803,0.8579049091611906,1.06771294266488,3,4,1.9538249483115093,2.08407994486561,0.9446057135993274,0.9173829990448902,1.0888625350452314,1.7124293785310734,2.28986301369863,invariant_summary_extra,0.4,250,0,invariant
0.4,2299,2.2181943487250173,500,0,0.2644628099173554,0.24577822990844353,1.0760221115428823,0.524826621194554,2.6486691885930833,0.8942141432054976,1.0695441409762387,3,4,2.1323225361819436,2.286698828394211,0.9943445675663249,0.9324324324324325,1.1029566178981172,1.7875706214689266,2.661917808219178,invariant_summary_extra,0.4,500,0,invariant
0.4,980,0.9455547898001379,250,3,0.25816326530612244,0.24577822990844353,1.0503911001486688,0.524826621194554,0.13302263293451141,0.8854251012145749,0.9858912664885262,2,4,0.9214334941419711,0.9648518263266713,0.8647784572470766,0.8153846153846154,1.073443699592683,0.8344632768361583,1.0202739726027397,invariant_summary_extra,0.4,250,3,invariant
0.18,737,0.7110957960027567,0,0,0.29850746268656714,0.24577822990844353,1.2145398833646337,0.5337378541045489,9.267945077338352,1.0011478660127309,1.4173818914541294,4,4,0.6512749827705031,0.7960027567195038,1.1553434239192752,0.7636612021857924,1.4064692777168637,0.39943502824858756,1.4591549295774648,invariant_summary_hist,0.18,0,0,invariant
0.18,832,0.8027567195037906,120,0,0.3293269230769231,0.24577822990844353,1.3399352871879777,0.5337378541045489,20.808673417233283,1.1583011583011582,1.351405768928057,4,4,0.7525844245348036,0.8345968297725707,1.1645158038009782,0.7702539298669892,1.3537861053017106,0.5715068493150685,1.131830985915493,invariant_summary_hist,0.18,120,0,invariant
0.18,769,0.7419710544452103,250,0,0.31339401820546164,0.24577822990844353,1.2751089399667583,0.5337378541045489,12.19852889705363,1.0502673002673002,1.36557401294808,4,4,0.7188146106133702,0.7767057201929704,1.1635377670116716,0.756544502617801,1.3400128076802416,0.5178082191780822,1.2304225352112677,invariant_summary_hist,0.18,250,0,invariant
0.18,815,0.7863542384562371,500,0,0.31533742331288345,0.24577822990844353,1.2830160890586277,0.5337378541045489,14.760224561754844,1.0475811946400182,1.4123405017298194,4,4,0.7477601654031703,0.8297725706409373,1.1805033416875523,0.7481481481481481,1.3828043554950633,0.5932203389830508,1.3408450704225352,invariant_summary_hist,0.18,500,0,invariant
0.18,447,0.4312887663680221,250,3,0.29977628635346754,0.24577822990844353,1.2197023571417989,0.5337378541045489,8.45715074071,1.0013025073266038,1.2521647137169332,4,4,0.4148862853204687,0.4534803583735355,0.8682938168293817,0.5497737556561086,1.274140304230274,0.2876712328767123,0.6546478873239437,invariant_summary_hist,0.18,250,3,invariant
0.2,824,0.7950379048931772,0,0,0.3058252427184466,0.24577822990844353,1.2443137979810968,0.5337378541045489,11.813720797820727,0.9719527077040031,1.447730850039702,3,4,0.7139903514817367,0.8780151619572709,1.1687539632213062,0.7619047619047619,1.4144134645035669,0.5338983050847458,1.5222535211267605,invariant_summary_hist,0.2,0,0,invariant
0.2,929,0.8963473466574777,120,0,0.317545748116254,0.24577822990844353,1.2920011191981693,0.5337378541045489,18.679629599455765,1.0867697074593625,1.321996118353149,4,4,0.8587181254307374,0.9214334941419711,1.08808748976113,0.7857142857142857,1.3105490109143696,0.6558904109589041,1.2580281690140844,invariant_summary_hist,0.2,120,0,invariant
0.2,849,0.819159200551344,250,0,0.3121319199057715,0.24577822990844353,1.2699738297490621,0.5337378541045489,13.101099128488752,1.0442154719263153,1.346346020521786,4,4,0.8008270158511371,0.8442453480358374,1.143843925626996,0.7630331753554502,1.3280406537526759,0.6021917808219177,1.3092957746478875,invariant_summary_hist,0.2,250,0,invariant
0.2,903,0.8712611991729842,500,0,0.30564784053156147,0.24577822990844353,1.243592000176014,0.5337378541045489,14.080190492967219,1.020453747726475,1.3596749649319184,4,4,0.8394210889042041,0.9166092350103378,1.1450884366679346,0.7683741648106904,1.3254771020436693,0.6904109589041095,1.4315492957746478,invariant_summary_hist,0.2,500,0,invariant
0.2,491,0.47374224672639564,250,3,0.29938900203665986,0.24577822990844353,1.2181266101077677,0.5337378541045489,10.330883244491998,0.9552656104380243,1.242126177251602,3,4,0.44383184011026877,0.48725017229496903,0.8637238493723849,0.5637860082304527,1.267897992479088,0.3298630136986301,0.6861971830985915,invariant_summary_hist,0.2,250,3,invariant
0.22,910,0.8780151619572709,0,0,0.2934065934065934,0.24577822990844353,1.193785932610436,0.5337378541045489,10.545100878509942,0.9451395937882424,1.3508413870773421,3,4,0.8201240523776706,0.9166092350103378,1.09214476514668,0.7745856353591161,1.3294087428978378,0.6169491525423729,1.6050704225352113,invariant_summary_hist,0.22,0,0,invariant
