candidate,horizon_lift_min,horizon_lift_mean,symmetric_benefit_min,future_benefit_min
calendar_c0p005_geometric,1.0436612309310886,1.1322716194495217,-3.3573208901297593,3.1431825308459787
calendar_c0p005_h1,1.095530567891902,1.1691928480987617,-0.6181899368569608,4.2648077225529395
calendar_c0p005_h5,0.9483523746577281,1.037345762667291,-4.102834697594425,2.250063897459457
calendar_c0p005_minimum,0.9808034127266264,1.0719249689183816,1.17198358020816,1.1005985503956135
calendar_c0p005_weighted,0.9900199600798403,1.095025229312609,-2.3239435717069883,1.8863048900950325
calendar_c0p02_geometric,0.9770336213457492,1.0687074531249843,-3.716095607467196,4.296172677336937
calendar_c0p02_h1,1.0964061608670852,1.1349883326754182,-2.6799919596194406,3.7090355622066977
calendar_c0p02_h5,1.000974251913709,1.086260638456024,-4.815882421659789,5.255190570692729
calendar_c0p02_minimum,0.9861889083678967,1.0642050098870608,0.3829467601413848,2.2686986761980634
calendar_c0p02_weighted,1.0194361288593004,1.1015370572959415,-4.172831280748564,2.6320967796916457
calendar_c0p1_geometric,0.9171928558542306,1.0112587593826814,-4.515328843276285,3.124152152536408
calendar_c0p1_h1,1.0848144396353256,1.122011425011088,-2.034690148273267,4.726281233030875
calendar_c0p1_h5,0.9974861739567622,1.0869461125888737,-4.533554988330562,5.171304377973017
calendar_c0p1_minimum,0.9607572140553672,1.028885680664891,-0.5421510969137386,1.2782164549512551
calendar_c0p1_weighted,0.9355649986991588,1.0208039894662548,-5.307790609495875,0.1673800294374026
