candidate,n,lift,lift_ci_low,lift_ci_high,p_lift_le_1,benefit_ci_low,benefit_ci_high,period
moex_hist,272,1.6902372262773722,1.33124827941551,2.089608732381842,0.00024993751562109475,-7.189332367583872,68.88086899898376,2025
moex_xgb,272,1.6570953198797769,1.3391059858549759,2.0221100536243632,0.00024993751562109475,7.495744380065392,74.2088740781011,2025
moex_hist_anchor25,238,1.7044409004477703,1.3408558089019182,2.115914031873351,0.00024993751562109475,3.0535102572301485,69.32530494321857,2025
moex_xgb_anchor25,391,1.6253943659342505,1.3586412926127724,1.9138841611304533,0.00024993751562109475,3.8474770612705655,71.6010001102817,2025
moex_hist_benefit50,324,1.6832815175272595,1.2844946497164116,2.2027261369681113,0.00024993751562109475,7.771615921667872,86.99352886931166,2025
moex_extra_anchor25,399,1.7396593673965934,1.3733786100573389,2.231379050486047,0.00024993751562109475,-26.467512794733672,82.95258757415235,2025
moex_xgb_benefit50,316,1.6688418183498104,1.2907263122427057,2.185917014051887,0.00024993751562109475,-8.620286843415656,92.81402271188007,2025
moex_extra,309,1.8816880447877542,1.469211824788198,2.407232506840901,0.00024993751562109475,-15.245402683733912,88.31882156194972,2025
moex_hist,430,1.6585135193225293,1.4085076857056251,1.928292754344379,0.00024993751562109475,15.588085136827228,87.04648006928326,2025_2026
moex_xgb,430,1.6932467867428962,1.454166529070367,1.9383842057638092,0.00024993751562109475,29.652096265336723,95.661007390816,2025_2026
moex_hist_anchor25,391,1.699798138334334,1.437232924586259,1.9793432715434192,0.00024993751562109475,25.854865795285292,96.92811991088257,2025_2026
moex_xgb_anchor25,668,1.6377411535524145,1.4144461492126543,1.8558553724848619,0.00024993751562109475,24.867486130354287,94.13595220965237,2025_2026
moex_hist_benefit50,512,1.6189637245841033,1.3235417866322743,2.0137338489465133,0.00024993751562109475,22.760632902956612,93.11891481706824,2025_2026
moex_extra_anchor25,661,1.7059236411531287,1.443887032132315,2.0337488926877323,0.00024993751562109475,11.213441280827736,95.64442618594755,2025_2026
moex_xgb_benefit50,499,1.623728047592412,1.3245203164747543,2.017850537535965,0.00024993751562109475,15.03278868132473,95.14109576922085,2025_2026
moex_extra,491,1.7946700498059338,1.502680660870381,2.1521499335460224,0.00024993751562109475,16.67754643579526,98.55770143771878,2025_2026
