rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness
0.18,283,1.1192090395480228,20,0,0.6183745583038869,0.3379032258064516,1.8300344923551783,0.7042927450370494,87.69006812654477,1.8300344923551783,1.8300344923551783,1,1,1.0480225988700564,1.1666666666666667,1.793103448275862,0.7410071942446043,1.8300344923551783,1.1192090395480228,1.1192090395480228,0.7875,1.7340909090909091,4,moex_hist,rolling,0.18,20,0,0,0.0,0.0,0,0,1.793103448275862
0.18,274,1.0836158192090395,20,0,0.5985401459854015,0.3379032258064516,1.7713359928923578,0.7030718112552654,81.42406495744324,1.7713359928923578,1.7713359928923578,1,1,1.0677966101694916,1.1073446327683616,1.6524520255863542,0.724907063197026,1.7713359928923578,1.0836158192090395,1.0836158192090395,0.7636363636363637,1.7659090909090909,4,moex_xgb,rolling,0.18,20,0,0,0.0,0.0,0,0,1.6524520255863542
0.15,261,1.0322033898305085,20,0,0.5977011494252874,0.3379032258064516,1.768853043645242,0.7134308529966658,81.96247997683089,1.768853043645242,1.768853043645242,1,1,0.9689265536723164,1.0875706214689267,1.6484848484848484,0.765625,1.768853043645242,1.0322033898305085,1.0322033898305085,0.77,1.7340909090909091,4,moex_hist_anchor25,rolling,0.15,20,0,0,0.0,0.0,0,0,1.6484848484848484
0.3,412,1.6293785310734465,20,0,0.558252427184466,0.3379032258064516,1.652107421739231,0.7153988819734941,69.81582332399196,1.652107421739231,1.652107421739231,1,1,1.6214689265536724,1.6610169491525424,1.6250455041863852,0.8501228501228502,1.652107421739231,1.6293785310734465,1.6293785310734465,1.2269662921348314,2.609090909090909,4,moex_xgb_anchor25,rolling,0.3,20,0,0,0.0,0.0,0,0,1.6250455041863852
0.2,295,1.1666666666666667,20,0,0.5423728813559322,0.3379032258064516,1.6051130617693459,0.6632112302652042,72.33492120948449,1.6051130617693459,1.6051130617693459,1,1,1.1468926553672316,1.2062146892655368,1.596969696969697,0.8413793103448276,1.6051130617693459,1.1666666666666667,1.1666666666666667,0.7525,2.0363636363636366,4,moex_hist_benefit50,rolling,0.2,20,0,0,0.0,0.0,0,0,1.596969696969697
0.3,393,1.5542372881355933,20,0,0.5292620865139949,0.3379032258064516,1.5663126188003667,0.6954933008526187,62.687040010172744,1.5663126188003667,1.5663126188003667,1,1,1.5028248587570623,1.5819209039548023,1.526865671641791,0.8608247422680413,1.5663126188003667,1.5542372881355933,1.5542372881355933,0.9595505617977528,2.6568181818181817,4,moex_extra_anchor25,rolling,0.3,20,0,0,0.0,0.0,0,0,1.526865671641791
0.2,300,1.1864406779661016,20,0,0.5266666666666666,0.3379032258064516,1.5586316626889418,0.6604248849560609,72.04802439974799,1.5586316626889418,1.5586316626889418,1,1,1.1468926553672316,1.2062146892655368,1.5245901639344264,0.8067796610169492,1.5586316626889418,1.1864406779661016,1.1864406779661016,0.7174999999999999,1.956818181818182,4,moex_xgb_benefit50,rolling,0.2,20,0,0,0.0,0.0,0,0,1.5245901639344264
0.22,284,1.1231638418079095,20,0,0.5422535211267606,0.3379032258064516,1.6047598238596257,0.6815063415882022,75.4653629052284,1.6047598238596257,1.6047598238596257,1,1,1.0875706214689267,1.1666666666666667,1.4935847080387537,0.7741935483870968,1.6047598238596257,1.1231638418079095,1.1231638418079095,0.7,1.7659090909090909,4,moex_extra,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4935847080387537
0.2,299,1.1824858757062147,20,0,0.5183946488294314,0.3379032258064516,1.5341512280393674,0.6530338750984741,73.79668433393458,1.5341512280393674,1.5341512280393674,1,1,1.1468926553672316,1.225988700564972,1.4915254237288134,0.8231292517006803,1.5341512280393674,1.1824858757062147,1.1824858757062147,0.7525,1.8772727272727274,4,moex_extra_benefit50,rolling,0.2,20,0,0,0.0,0.0,0,0,1.4915254237288134
0.3,339,1.340677966101695,250,0,0.5162241887905604,0.3379032258064516,1.5277279095472434,0.6493187480196163,62.884267651249715,1.5277279095472434,1.5277279095472434,1,1,1.2853107344632768,1.364406779661017,1.4685990338164252,0.8922155688622755,1.5277279095472434,1.340677966101695,1.340677966101695,0.7235955056179775,2.434090909090909,4,moex_hist_primary50,rolling,0.3,250,0,0,0.0,0.0,0,0,1.4685990338164252
0.35,401,1.5858757062146893,250,0,0.49625935162094764,0.3379032258064516,1.4686434272314441,0.6462329832354163,55.88646731542781,1.4686434272314441,1.4686434272314441,1,1,1.4830508474576272,1.6610169491525424,1.3818905472636818,0.9040404040404041,1.4686434272314441,1.5858757062146893,1.5858757062146893,0.8494382022471911,3.1022727272727275,4,moex_xgb_primary50,rolling,0.35,250,0,0,0.0,0.0,0,0,1.3818905472636818
0.35,413,1.6333333333333333,120,0,0.46246973365617433,0.3379032258064516,1.3686455124908263,0.630657356562083,44.77194002889128,1.3686455124908263,1.3686455124908263,1,1,1.5423728813559323,1.6807909604519775,1.3176470588235294,0.9215686274509803,1.3686455124908263,1.6333333333333333,1.6333333333333333,0.7865168539325843,3.038636363636364,4,moex_extra_primary50,rolling,0.35,120,0,0,0.0,0.0,0,0,1.3176470588235294
