rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,period,candidate,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness
0.18,272,1.0726760563380282,20,0,0.375,0.22186234817813766,1.6902372262773722,0.7066259294986215,31.793210068703637,1.6902372262773722,1.6902372262773722,1,1,1.0450704225352112,1.1633802816901408,1.4266461301501732,0.7116104868913857,1.6902372262773722,1.0726760563380282,1.0726760563380282,1.0,1.3641025641025641,4,retrospective_2025,moex_hist,rolling,0.18,20,0,0,0.0,0.0,0,0,1.4266461301501732
0.18,158,0.983111111111111,20,0,0.5632911392405063,0.3401273885350318,1.6561181434599157,0.7184937746735499,86.69402119234118,1.6561181434599157,1.6561181434599157,1,1,0.9333333333333332,1.0266666666666666,1.118969298245614,0.6993464052287581,1.6561181434599157,0.983111111111111,0.983111111111111,0.9177777777777778,1.0909090909090908,3,retrospective_2026,moex_hist,rolling,0.18,20,0,0,0.0,0.0,0,0,1.118969298245614
0.18,430,1.0151770657672852,20,0,0.4441860465116279,0.26782178217821784,1.6585135193225293,0.698553001416004,51.96606624901697,1.6561181434599157,1.673177684868644,2,2,0.9797639123102867,1.0741989881956155,1.4936838862072506,0.6988235294117647,1.673177684868644,0.983111111111111,1.0726760563380282,0.9177777777777778,1.3641025641025641,7,combined_2025_2026,moex_hist,rolling,0.18,20,0,0,0.0,0.0,0,0,1.4936838862072506
0.18,272,1.0726760563380282,20,0,0.36764705882352944,0.22186234817813766,1.6570953198797769,0.7177856095763993,41.06852145322428,1.6570953198797769,1.6570953198797769,1,1,1.064788732394366,1.084507042253521,1.493575207860922,0.7528089887640449,1.6570953198797769,1.0726760563380282,1.0726760563380282,1.065909090909091,1.1666666666666667,4,retrospective_2025,moex_xgb,rolling,0.18,20,0,0,0.0,0.0,0,0,1.493575207860922
0.18,158,0.983111111111111,20,0,0.6012658227848101,0.3401273885350318,1.7677665576257526,0.7383699911789798,102.38191764775902,1.7677665576257526,1.7677665576257526,1,1,0.9333333333333332,1.0266666666666666,1.2050438596491229,0.6666666666666666,1.7677665576257526,0.983111111111111,0.983111111111111,0.9333333333333333,1.0545454545454545,3,retrospective_2026,moex_xgb,rolling,0.18,20,0,0,0.0,0.0,0,0,1.2050438596491229
0.18,430,1.0151770657672852,20,0,0.45348837209302323,0.26782178217821784,1.6932467867428962,0.7138859623140479,63.59762982237891,1.6570953198797769,1.7124309387527648,2,2,0.9915682967959528,1.0387858347386172,1.4321624234611665,0.7129411764705882,1.7124309387527648,0.983111111111111,1.0726760563380282,0.9333333333333333,1.1666666666666667,7,combined_2025_2026,moex_xgb,rolling,0.18,20,0,0,0.0,0.0,0,0,1.4321624234611665
0.15,238,0.9385915492957747,20,0,0.37815126050420167,0.22186234817813766,1.7044409004477703,0.7103989913183499,37.38597228335308,1.7044409004477703,1.7044409004477703,1,1,0.9070422535211268,0.9859154929577465,1.5341614906832297,0.6394849785407726,1.7044409004477703,0.9385915492957747,0.9385915492957747,0.875,1.0230769230769232,4,retrospective_2025,moex_hist_anchor25,rolling,0.15,20,0,0,0.0,0.0,0,0,1.5341614906832297
0.15,153,0.952,20,0,0.5751633986928104,0.3401273885350318,1.6910234755575138,0.7239635301433054,100.02721893680054,1.6910234755575138,1.6910234755575138,1,1,0.84,1.0577777777777777,1.2241715399610136,0.6959459459459459,1.6910234755575138,0.952,0.952,0.8555555555555555,1.1272727272727272,3,retrospective_2026,moex_hist_anchor25,rolling,0.15,20,0,0,0.0,0.0,0,0,1.2241715399610136
0.15,391,0.9231028667790895,20,0,0.45524296675191817,0.26782178217821784,1.699798138334334,0.7203292177984075,61.89776445209339,1.6910234755575138,1.6977321880026421,2,2,0.8617200674536257,0.9797639123102867,1.49993598770964,0.6528497409326425,1.6977321880026421,0.9385915492957747,0.952,0.8555555555555555,1.1272727272727272,7,combined_2025_2026,moex_hist_anchor25,rolling,0.15,20,0,0,0.0,0.0,0,0,1.49993598770964
0.3,391,1.5419718309859156,20,0,0.36061381074168797,0.22186234817813766,1.6253943659342505,0.7198344941780535,37.16362434062634,1.6253943659342505,1.6253943659342505,1,1,1.4985915492957746,1.5774647887323943,1.4972365840613302,0.8341968911917098,1.6253943659342505,1.5419718309859156,1.5419718309859156,1.4717948717948717,1.6704545454545454,4,retrospective_2025,moex_xgb_anchor25,rolling,0.3,20,0,0,0.0,0.0,0,0,1.4972365840613302
0.3,277,1.7235555555555553,20,0,0.5487364620938628,0.3401273885350318,1.6133263024107953,0.7405101730944428,93.99502331484115,1.6133263024107953,1.6133263024107953,1,1,1.68,1.7733333333333332,1.2241715399610136,0.9191176470588235,1.6133263024107953,1.7235555555555553,1.7235555555555553,1.3377777777777777,2.109090909090909,3,retrospective_2026,moex_xgb_anchor25,rolling,0.3,20,0,0,0.0,0.0,0,0,1.2241715399610136
0.3,668,1.5770657672849917,20,0,0.43862275449101795,0.26782178217821784,1.6377411535524145,0.7334825574056507,60.729937987119605,1.6133263024107953,1.619360334172523,2,2,1.558178752107926,1.6053962900505903,1.4651973775979914,0.8627450980392157,1.619360334172523,1.5419718309859156,1.7235555555555553,1.3377777777777777,2.109090909090909,7,combined_2025_2026,moex_xgb_anchor25,rolling,0.3,20,0,0,0.0,0.0,0,0,1.4651973775979914
