candidate,horizon_lift_min,horizon_lift_mean,symmetric_benefit_min,future_benefit_min,period
fixing_basis,1.53115823817292,1.6561884595913916,10.50481065473973,124.72341496758382,2022
fixing_basis,1.513567000476872,1.725933189845075,18.914324490106317,78.58566050844796,2023
fixing_basis,1.577735815124539,1.6729836549847157,16.49971198892799,62.46220424789807,2024
fixing_basis,1.7396103896103892,1.9253082667852954,28.054559128418624,0.26787894459618267,2025
fixing_basis,1.6649978466838933,1.8428147702113011,17.147843231212697,80.56972307526075,2026
fixing_basis,1.6006917364075846,1.7514029413967536,18.446807734095916,82.11641709671889,combined_2022_2026
