candidate,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
y20_hard100_coldstart_dual_month24_cap2,1,3280,664,2024-01-09,2026-08-31,1.0,0.5161585365853658,1.9373892498523333,1.9399019593241629,0.9857900318133617,0.9575821845174973,1.002120890774125,30.945803156833723,95.56932618173383
y20_hard100_coldstart_dual_month24_cap2,3,3270,664,2024-01-09,2026-08-27,0.8478915662650602,0.354434250764526,2.392239362973897,2.395814626235465,0.9899893503727369,0.9616613418530352,1.0063897763578276,61.935453520008316,125.41431105864054
y20_hard100_coldstart_dual_month24_cap2,5,3260,664,2024-01-09,2026-08-25,0.7243975903614458,0.294478527607362,2.459933483935743,2.4662891546763537,0.9921024546424759,0.9637139807897545,1.0085378868729988,74.92362817448398,135.63088209210258
y20_hard100_coldstart_dual_month24_cap2,10,3235,654,2024-01-09,2026-08-18,0.5535168195718655,0.22812982998454404,2.4263237280690855,2.436813828955447,0.9845161290322579,0.9559139784946237,1.0010752688172042,80.04496501656463,134.78607542552274
y20_hard100_coldstart_dual_month24_cap2,20,3185,640,2024-01-09,2026-08-04,0.4046875,0.165149136577708,2.4504366682509504,2.4606970458220476,0.978165938864629,0.9475982532751092,1.0010917030567685,88.62608041704712,131.22753154038827
y20_shrink100_coldstart_dual_month24_cap2,1,3280,667,2024-01-09,2026-08-31,1.0,0.5161585365853658,1.9373892498523333,1.9398101227152358,0.9902439024390244,0.9650053022269353,1.016967126193001,31.33229379710755,96.32195068747362
y20_shrink100_coldstart_dual_month24_cap2,3,3270,667,2024-01-09,2026-08-27,0.8500749625187406,0.354434250764526,2.3983995922659895,2.4020331772428856,0.9944621938232162,0.9691160809371673,1.0212992545260917,62.20715390330195,125.86326217344066
y20_shrink100_coldstart_dual_month24_cap2,5,3260,667,2024-01-09,2026-08-25,0.7286356821589205,0.294478527607362,2.474325337331334,2.480668249587684,0.9965848452508004,0.9711846318036286,1.023479188900747,74.92418828450518,135.89852099328223
y20_shrink100_coldstart_dual_month24_cap2,10,3235,657,2024-01-09,2026-08-18,0.5570776255707762,0.22812982998454404,2.441932410191682,2.452422522032449,0.9890322580645161,0.9634408602150537,1.0161290322580645,80.50154917898574,136.28961904926118
y20_shrink100_coldstart_dual_month24_cap2,20,3185,643,2024-01-09,2026-08-04,0.4105754276827372,0.165149136577708,2.486088853934445,2.4955882251489316,0.9827510917030567,0.955240174672489,1.0087336244541485,89.26675516764284,133.29541594447363
y20_shrink200_coldstart_dual_month24_cap2,1,3280,674,2024-01-09,2026-08-31,1.0,0.5161585365853658,1.9373892498523333,1.942428709730106,1.0006362672322375,0.9798515376458112,1.024390243902439,31.410700485845062,96.46294065444205
y20_shrink200_coldstart_dual_month24_cap2,3,3270,674,2024-01-09,2026-08-27,0.8531157270029673,0.354434250764526,2.4069787983603996,2.4173560445718696,1.004898828541001,0.9840255591054313,1.0287539936102237,62.086440809195146,125.8186231139901
y20_shrink200_coldstart_dual_month24_cap2,5,3260,674,2024-01-09,2026-08-25,0.7270029673590505,0.294478527607362,2.468780909990109,2.4833137427682006,1.007043756670224,0.9861259338313767,1.030949839914621,74.45322334729055,135.30749538908827
y20_shrink200_coldstart_dual_month24_cap2,10,3235,664,2024-01-09,2026-08-18,0.552710843373494,0.22812982998454404,2.4227907565220232,2.4459960967994605,0.9995698924731183,0.978494623655914,1.0236559139784946,78.98420167246283,134.14723502905184
y20_shrink200_coldstart_dual_month24_cap2,20,3185,650,2024-01-09,2026-08-04,0.4076923076923077,0.165149136577708,2.4686311787072244,2.495086567948006,0.9934497816593886,0.9705240174672489,1.0163755458515285,87.41339255762377,130.1970068362546
mean_shrink100_coldstart_dual_month24_cap2,1,3280,684,2024-01-09,2026-08-31,1.0,0.5161585365853658,1.9373892498523333,1.9444233651154326,1.0154825026511136,0.9798515376458112,1.0466595970307528,31.276075453493114,95.17661366287118
mean_shrink100_coldstart_dual_month24_cap2,3,3270,684,2024-01-09,2026-08-27,0.8406432748538012,0.354434250764526,2.3717890498463587,2.388974709220522,1.0198083067092651,0.9840255591054313,1.0511182108626198,61.42429652625504,123.68752124238245
