candidate,min_lift,mean_lift,min_rate,max_rate,min_forward,min_symmetric,cadence_penalty,selection_value
cny_hist50_urgent_cap2,1.5032617719706234,1.5524711905392805,1.334398296059638,1.3831877729257642,48.198912070070506,19.677498417883786,0.0,1.5032617719706234
cny50_hazard_hist_h5_urgent_cap2,1.4776399147598245,1.5506139382223298,1.326943556975506,1.3679039301310043,46.93280122312076,21.140797167380946,0.0,1.4776399147598245
quarter_direct_full20_h5_urgent_cap2,1.4710686921734109,1.5769207896473865,1.3045793397231098,1.3623655913978494,46.95981227056163,17.19297971615617,0.0,1.4710686921734109
cny50_quarter_direct_full20_urgent_cap2,1.5032617719706234,1.5524711905392805,1.334398296059638,1.3831877729257642,48.198912070070506,19.677498417883786,0.0,1.5032617719706234
quarter_direct_mature5_h5_urgent_cap2,1.4613579450103023,1.5449826681689123,1.2841993637327678,1.3774193548387097,46.09201665041586,17.986180406897834,0.0,1.4613579450103023
cny50_quarter_direct_mature5_urgent_cap2,1.4814952901246075,1.5467278268205142,1.3120340788072418,1.3526200873362444,46.383266957429015,19.254768775604617,0.0,1.4814952901246075
quarter_coarse_full20_h5_urgent_cap2,1.450857230418875,1.551525971427333,1.3045793397231098,1.3526200873362444,44.44823304541112,17.27949432602949,0.0,1.450857230418875
quarter_coarse_full20_mean_urgent_cap2,1.4581502184898953,1.5422140632347578,1.2767762460233296,1.3526200873362444,44.71892616224128,17.103508758569266,0.0,1.4581502184898953
cny50_quarter_coarse_full20_urgent_cap2,1.4776399147598245,1.5506139382223298,1.326943556975506,1.3679039301310043,46.93280122312076,21.140797167380946,0.0,1.4776399147598245
quarter_coarse_partial_h5_urgent_cap2,1.469709997376365,1.562882792754699,1.3435843054082715,1.390829694323144,45.500813379824265,17.486241281886773,0.0,1.469709997376365
quarter_coarse_partial_mean_urgent_cap2,1.459034370634609,1.5588822591486258,1.3510074231177094,1.3831877729257642,45.30405484438668,17.438787282395662,0.0,1.459034370634609
cny50_quarter_coarse_partial_urgent_cap2,1.4675976048028172,1.5499083511673857,1.334398296059638,1.4061135371179039,45.843246265438054,19.952345170772013,0.0,1.4675976048028172
quarter_fine_full20_h5_urgent_cap2,1.4761212328324984,1.5524944281286115,1.2896698615548456,1.3296943231441047,47.59863558684453,18.26821108859407,0.0,1.4761212328324984
quarter_fine_full20_mean_urgent_cap2,1.4838044345528398,1.5584752543682252,1.2896698615548456,1.3373362445414847,48.17982148673856,18.06967983618248,0.0,1.4838044345528398
cny50_quarter_fine_full20_urgent_cap2,1.4781098936911305,1.5479363529377754,1.3120340788072418,1.3831877729257642,47.443237243622896,20.95826479558971,0.0,1.4781098936911305
quarter_fine_partial_h5_urgent_cap2,1.4714227688421717,1.5552191359723964,1.3194888178913737,1.3679039301310043,47.515970404478864,18.75947810596282,0.0,1.4714227688421717
quarter_fine_partial_mean_urgent_cap2,1.4782638360135956,1.569977472548251,1.3213149522799574,1.3526200873362444,48.377847328637344,18.720528011934338,0.0,1.4782638360135956
cny50_quarter_fine_partial_urgent_cap2,1.4973067480987516,1.567076476985766,1.3194888178913737,1.398471615720524,47.726403111881844,21.00031031245479,0.0,1.4973067480987516
month_direct_full20_h5_urgent_cap2,1.468149293989471,1.5563865337025962,1.2916224814422057,1.3774193548387097,45.53379433960569,16.734997930553074,0.0,1.468149293989471
cny50_month_direct_full20_urgent_cap2,1.4966082140857122,1.5661063536066793,1.34185303514377,1.3849462365591398,47.78795531669674,20.351735928481606,0.0,1.4966082140857122
month_direct_mature5_h5_urgent_cap2,1.4572832614074624,1.5319933749192356,1.2990455991516436,1.3940362087326943,45.0572381347545,18.151315144123977,0.0,1.4572832614074624
cny50_month_direct_mature5_urgent_cap2,1.47514881204725,1.520542913815772,1.356762513312034,1.3924731182795698,45.69961167451104,19.711670454396234,0.0,1.47514881204725
