candidate,group,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
cny50_quarter_fine_full20_urgent_cap2,2024,1,1240,337,2024-01-09,2024-12-28,0.798219584569733,0.5435483870967742,1.4685345472796274,1.4674879014518258,1.3290140845070422,1.2816901408450705,1.36056338028169,14.71048877135414,44.23162974924179
cny50_quarter_fine_full20_urgent_cap2,2024,3,1240,337,2024-01-09,2024-12-28,0.5875370919881305,0.3919354838709677,1.4990658314100451,1.497118814598006,1.3290140845070422,1.2816901408450705,1.36056338028169,27.754134359431667,57.240433748674775
cny50_quarter_fine_full20_urgent_cap2,2024,5,1240,337,2024-01-09,2024-12-28,0.5222551928783383,0.3379032258064516,1.5455762271339846,1.5428228058393127,1.3290140845070422,1.2816901408450705,1.36056338028169,31.937626719978454,60.68713986562081
cny50_quarter_fine_full20_urgent_cap2,2024,10,1240,337,2024-01-09,2024-12-28,0.4094955489614243,0.2693548387096774,1.520282876383731,1.5171557762212962,1.3290140845070422,1.2816901408450705,1.36056338028169,39.07374619735693,70.82477148894006
cny50_quarter_fine_full20_urgent_cap2,2024,20,1240,337,2024-01-09,2024-12-28,0.3026706231454006,0.18870967741935485,1.6038956098303279,1.6005061689338815,1.3290140845070422,1.2816901408450705,1.36056338028169,43.741743805387415,83.32560718596845
cny50_quarter_fine_full20_urgent_cap2,2025,1,1235,342,2025-01-09,2025-12-30,0.7105263157894737,0.4631578947368421,1.5340909090909092,1.5333384426732068,1.3449438202247193,1.2977528089887642,1.3960674157303372,24.84685087376741,43.509893125846524
cny50_quarter_fine_full20_urgent_cap2,2025,3,1235,342,2025-01-09,2025-12-30,0.4590643274853801,0.28421052631578947,1.6152263374485598,1.6124994802278678,1.3449438202247193,1.2977528089887642,1.3960674157303372,37.85404133576866,45.8911062826289
cny50_quarter_fine_full20_urgent_cap2,2025,5,1235,342,2025-01-09,2025-12-30,0.40350877192982454,0.22186234817813766,1.8187347931873479,1.8135674381484435,1.3449438202247193,1.2977528089887642,1.3960674157303372,39.94871924420632,37.802452238571014
cny50_quarter_fine_full20_urgent_cap2,2025,10,1235,342,2025-01-09,2025-12-30,0.2543859649122807,0.14736842105263157,1.7261904761904765,1.7193951032165147,1.3449438202247193,1.2977528089887642,1.3960674157303372,44.29828843429149,15.197544682829971
cny50_quarter_fine_full20_urgent_cap2,2025,20,1235,342,2025-01-09,2025-12-30,0.1608187134502924,0.09635627530364373,1.669000933706816,1.6595406792084046,1.3449438202247193,1.2977528089887642,1.3960674157303372,45.51478607967842,-28.686626763369144
