candidate,h,metric,mean_bps,ci_lo,ci_hi,n
cny50_quarter_fine_full20_urgent_cap2,1,sym,20.95826479558971,16.59382254090846,25.78170176402231,913
cny50_quarter_fine_full20_urgent_cap2,1,forward,47.443237243622896,36.91918328064494,57.57803187803144,913
cny50_quarter_fine_full20_urgent_cap2,3,sym,32.89684376572411,25.945113061866333,40.69899051772054,908
cny50_quarter_fine_full20_urgent_cap2,3,forward,55.061202358739784,37.552762208449295,71.6880165488591,908
cny50_quarter_fine_full20_urgent_cap2,5,sym,36.818448209814015,29.231277206223986,45.60715116897533,908
cny50_quarter_fine_full20_urgent_cap2,5,forward,55.76591837390501,32.86621865756767,78.6127733315676,908
cny50_quarter_fine_full20_urgent_cap2,10,sym,43.364862364168125,30.38881641516295,56.81225573736564,903
cny50_quarter_fine_full20_urgent_cap2,10,forward,56.731605328324406,18.779047438832265,92.75517020701004,903
cny50_quarter_fine_full20_urgent_cap2,20,sym,52.18956627941422,26.682609980783372,79.183547342226,893
cny50_quarter_fine_full20_urgent_cap2,20,forward,53.94242835667427,-12.991693759224423,113.06096863011292,893
cny_hist50_urgent_cap2,1,sym,19.677498417883786,15.81315258855575,24.072753364188248,913
cny_hist50_urgent_cap2,1,forward,48.198912070070506,38.30794046953324,57.66089143466723,913
cny_hist50_urgent_cap2,3,sym,30.076891313130506,23.378454891971348,38.0639725919154,908
cny_hist50_urgent_cap2,3,forward,53.8138164605948,37.871950404637516,69.43877363144927,908
cny_hist50_urgent_cap2,5,sym,33.39361805091953,25.252527697585723,42.480186663022835,908
cny_hist50_urgent_cap2,5,forward,54.90719287984805,33.41170351517338,76.52418843565576,908
cny_hist50_urgent_cap2,10,sym,37.649509446057806,24.858338495820995,52.20316871766144,903
cny_hist50_urgent_cap2,10,forward,53.977503311852175,16.81903913164755,88.29262166498528,903
cny_hist50_urgent_cap2,20,sym,46.87136553143505,20.729715704434874,74.64243094148827,891
cny_hist50_urgent_cap2,20,forward,51.69507013769766,-13.976565998623025,109.43798257423931,891
cny50_hazard_hist_h5_urgent_cap2,1,sym,21.140797167380946,16.607144847473467,26.03454471777307,908
